idx	prefix	english
500		"I am very crazy. You've made an astute observation!" 
501		"Oh, do you?" 
502		He gives you a quick nod. 
503		"I would not spend my old age here if I did not agree to, in some deep sense." 
504		He nods to you. 
505		"That it does." 
506		He almost jumps out of his chair. 
507		"A conspiracy!" 
508		"Yes, I do suppose I go out on a limb with very little proof." 
509		"But isn't that fun?! To yell about something, only to be proved wrong. To take that humiliation! Learn from it!" 
510		"That is what makes the intellect great. Wonderful, wonderful failure!" 
511		"Interesting. Why is that?" 
512		"I'm just not a very opinionated guy. Okay?" 
513		"I didn't really listen. Sorry." 
514		(Sigh.) "I'm apolitical..." 
515		"Okay. A bit boring, but still." 
516		"Thank you for listening to my rant, Cleric." 
517		"You as well, my goblin friend." 
518		"You're... welcome?" 
519		"Ah! The great fluidity of bodily life." 
520		"There's a bunch of laws about it. Polymorphic stuff. I don't really care- really, it's more interesting to ask:" 
521		"What is the spectrum Jor set up for us?" 
522		"When someone drinks one of these hip Mirror Gender potions as they're called, they don't really give you an ideal body. Like, you'd imagine a kind of trashy, unkempt born-male would drink it and turn into a hot young woman- but that is not the case." 
523		"The esoteric nature of it does create a sort of perfect mirror of the original drinker, so if the drinker was kind of slouchy and not-so fit, the opposite gender version would retain those features, along with any aesthetic unfortunalities." 
524		He laughs. "I would obviously be a not-so great-looking woman myself if I were to guess." 
525		"But anyway, one of the things our draconic Arcanist overlords did for us in the last Era was discover and calculate the fact that this switch is absolutely not a binary." 
526		"In biology, it somewhat makes sense. One either has or does not have the overarching male or female practicalities. Tits or cock. You know." 
527		"But when you look on the inside, in your mind, it turns out there is an entirely other calculation happening on the spectrum of masculinity to femininity. Or vice versa." 
528		"And this is no binary. And while it is highly correlated with your body, it is not aligned exactly. That is how you have, as I'm sure you've met in your life, highly feminine men, and highly masculine women." 
529		"The more extreme ends here are absolutely statistical anomalies, but they are still very much real." 
530		"I think I get it. Some men are weaker, and some women are stronger." 
531		"You're saying it's complicated." 
532		"That's okay, no one really does." 
533		"Ah, now you're applying the idea of weakness and strength to them as well. Since women have less muscle mass, right?" 
534		"Yes. Somewhat." 
535		"The most interesting part is: this mental gender spectrum state we all find ourselves on... they appear fixed." 
536		"At some point during childhood, it is determined exactly where you find yourself- how manly or womanly you end up being as you grow up." 
537		"And Jor - I do not believe he came up with this, I believe he simply modeled Strings to follow the same patterns as the rest of reality - his structure allows us to see this precisely." 
538		"And when a person drinks a Mirror Gender Potion, their physical binary existence is flipped, yes. But their mind? It does not move one bit." 
539		"If you are a man, you drink the potion, you come out being a man in a woman's body." 
540		"But what if you are the world's most feminine man?" 
541		"...You'd be... uh..." 
542		"You would be the world's most normal woman! In a woman's body!" 
543		"Same with a masculine woman. She would become no different, in mind and body, from the average man if she drinks it." 
544		"Our statistics show that something like ninety percent of people lie on the <i>bodily correct</i> side of this spectrum, and only a few percent are anywhere close to the average on the opposite side." 
545		"So while some bitch and moan about - oh, this is trickery and fakery if one were to switch out their bodily reality and so on and so on - it seems to be just a question of some people wanting the bodily reality to conform to their position on the spectrum." 
546		"Of course some people do it just for kicks and boners, but that I see as just the spirit of curiosity and wonderful debauchery." 
547		"And don't get me started on sexuality, that is an entirely separate - but highly connected of course - can of worms!" 
548		"I believe we should stay in the physical shape we were born into. Polymorphism is foul." 
549		"People really should apply their physical realities to align with their mental one." 
550		"Eh. As long as you're not hurting anybody." 
551		"As a wizard, I believe if you have the power to change reality, you should do it. At your whim." 
552		"Some would agree with you!" 
553		"That is an argument, yes!" 
554		"...And the state should enforce it." 
555		"...And we should have the freedom to do it if we please." 
556		"All feminine men should be forced to become women. All masculine women should be forced to become men." 
557		"That is some twisted but fascinating egalitarian-authoritarianism you've got going there!" 
558		"What a liberal thought!" 
559		"That's more or less the official legal stance of Norvik, from what I understand." 
560		"Yes, just like the old Arcanists always said!" 
561		"I'm more of a - <i>if you excuse my use of this vulgar term</i> - <b>liberal pragmatist</b>. Whatever makes people happy without hurting others." 
562		"But anyway." 
563		He sniffs while cleaning his glasses. 
564		"Somewhat! I wrote my masterpiece on the subject." 
565		"That should account for somewhat of an understanding on the subject. But not enough. Never enough." 
566		"Can you change your alignment?" 
567		"What does 'good' mean?" 
568		"What does 'evil' mean?" 
569		"What does 'chaotic' mean?" 
570		"What does 'lawful' mean?" 
571		"Who decides what any of this means?" 
572		"Does alignment matter?" 
573		"Why isn't it illegal to be evil?" 
574		"That's all about alignment for now." 
575		"Of course! Any creature is capable of leaning in the axis - depending on their day to day actions." 
576		"Oh. Just like that?" 
577		"So devils are just lazy then?" 
578		"Who decides what's what?" 
579		"It's not <i>easy</i>, if that's what you're thinking." 
580		He scratches his cheek. "Bit more complicated than that." 
581		"You mean the parameters of good and evil?" 
582		"Uh..." 
583		"Many have asked that question." 
584		"Look." 
585		"Like all things... it's messy." 
586		"Let's say you're lawful evil." 
587		"I'm not." 
588		"I am." 
589		"Okay." 
590		"Sure. But for the sake of argument, let's hypothetically assume you are." 
591		"But I'm not." 
592		A moment of silence from the halfling scholar seems to indicate that he is contemplating whether or not you are capable of entertaining hypothetical reasoning at all. 
593		Which, from your statements here, you are at least very much indicating you are not. 
594		A moment of silence from the halfling scholar seems to indicate that he is contemplating just how idiotic his attempt at creating this strange lie about you being lawful evil truly is. 
595		"...Let us pretend you are." 
596		He looks you up and down. Then he continues. 
597		"You find that being labeled as evil is bad for your business. Or your work prospects. As one might." 
598		"So you choose to donate a large sum of money to a charity that will inevitably help thousands!" 
599		"You might even save some lives with those spent coins." 
600		"But you said I was evil?" 
601		"I'm such a good guy." 
602		(Let him continue.) 
603		"Yes. But you are trying to not be." 
604		"Of course." 
605		"In this case, you've performed an objectively good - selfless - action, for evil - selfish - reasons." 
606		"So what happens next?" 
607		He points at you. "Nothing." 
608		"Nothing? But I did a good thing?" 
609		"You remain lawful evil." 
610		"But let's change the parameters." 
611		"Instead, you are a lawful evil man who genuinely wishes to repent. To pay for the many evil things you've done in your life before." 
612		"If this man performs a selfless action with the <i>intention</i> of selflessness. Then all of a sudden, it will begin a shift in his alignment." 
613		"Intention is all that matters?" 
614		"What if the outcome is really, really big?" 
615		"Does not matter in the slightest." 
616		"Oh, indeed!" 
617		"This effect has obviously been studied for centuries." 
618		"It's aptly named Alignment <i>Intent</i> Studies." 
619		"I personally received my scholarship through studying delusional intent." 
620		"We gathered a large amount of very mentally unwell people, mostly from local prisons in Postwar Reeds, who truly believed in a very different world view than most others." 
621		"For example, this one man was certain that he had to kill his fellow man, or the world would end. One murder a week." 
622		"An extreme delusion. However, any detection spell showed him to be <b>neutral good</b>. And he felt terrible about all the murders he had committed." 
623		"He was not selfish. In fact he was more selfless than most, willing to perform acts that horrified him in order to save us all." 
624		"The objective outcome of his actions mattered not. No more than the outcomes of the actions of a person under a Charm spell." 
625		"So what if you're not smart enough to understand your actions?" 
626		"How do you end up at your alignment to begin with? Are you born with it?" 
627		"What's the difference between alignment and... personality?" 
628		"Wait... does that mean everything I do is branded as good, evil, chaotic, or lawful? Even <b>THIS</b>? That I'm saying right now?!" 
629		"So you can <b>will</b> yourself into changing your alignment?" 
630		M-"I've made my decision." 
631		"That is what we call the sentience line. It's not exact." 
632		"Animals, for example, are true neutral by default. Any that is not, is not a 'pure beast', but rather affected by esoteric forces on some level. That's the theory at least." 
633		"But imagine a man who loses enough of his mental faculties to be considered a beast. No longer living in a world of good or evil." 
634		"Let's say he was chaotic good beforehand. What happens to his alignment?" 
635		"Does he suddenly turn true neutral? Is he stuck at chaotic good? Or does he somehow slide towards true neutral?" 
636		"Because that's another thing: there is no known way to perform a neutral action." 
637		"All actions are either some level of selfish, selfless, lawful, or chaotic." 
638		"On a wide spectrum." 
639		"But you can never 'just' move towards the center. It's just not allowed." 
640		"All creatures are born true neutral." 
641		"And all reported metrics show babies are unable to perform alignment shifts until the age of about three to seven, depending on the folk." 
642		"But interestingly enough, it's shown that most people will only perform one or two alignment shifts in their entire lifetime." 
643		He scratches his cheek and sniffs a couple of times. "During adolescence." 
644		"After that, less than a tenth of folk will ever shift again. That is fairly substantially verified data as well." 
645		"So essentially, despite having free will, folk will always lean towards the natural behavior over time." 
646		"On broad scales, when looking at data... yes." 
647		"But it was Cividix who wrote, 'There is no honor in branding a naturally selfless man as <i>good</i>. There is <i>all</i> honor in a selfish monster receiving the same title.' Remember that." 
648		"Not too much correlation, on paper." 
649		"Studies on personality show that there is overlap. 'Conscientious' folk tend to be more lawful." 
650		"'Neurotic' and 'open' folk tend to be more good, to a minor degree." 
651		"But we're talking about still unverified and very minor correlations." 
652		"In some small sense, yes!" 
653		"The very act of speaking, no matter what you say, will always give you very, very small 'points' in any direction." 
654		"Although, could you imagine trying to keep track of it all? It would be insane!" 
655		"So no person would ever go to such lengths. So no need to keep track of stuff like that. It will only drive you mad." 
656		"In theory, yes." 
657		"You... I'm sorry?" 
658		"I want to be lawful good." 
659		"I want to be neutral good." 
660		"I want to be chaotic good." 
661		"I want to be lawful neutral." 
662		"I want to be true neutral." 
663		"I want to be chaotic neutral." 
664		"I want to be lawful evil." 
665		"I want to be neutral evil." 
666		"I want to be chaotic evil." 
667		"I want to opt-out of this alignment thing. It's not my style. I'm apolitical, you see." 
668		"...That is not how it works, Cleric." 
669		"You'd have to be incredibly deluded- and I mean an absolute 'living in your own world'-mentally-unstable in order to simply 'decide' what your alignment were and actually get an outcome from it." 
670		"But, eh... I suppose it can't hurt. Good luck, being... sorry, what did you choose again?" 
671		"It was, uh..." 
672		"Yes?" 
673		Lawful good of course! 
674		Give! Give until your bones hit the pavement. 
675		Makes more sense to focus on yourself, without being constricted by the rules. Chaotic then. Perhaps chaotic evil? Maybe don't say that out loud though. 
676		NEUTRAL. 
677		NEUTRAL... <shake>GOOD</shake>. 
678		That is what keeps your innards from cramping at night. 
679		To know: you are not a burden upon the world. 
680		Lawful evil. 
681		Structure - with you on top. Obviously. 
682		Chaotic good. 
683		Your heart tells you clearly, every day. You don't live for you. 
684		You live for others. Against all the structural horrors the world has brought up around you. 
685		You're not gonna like it. But... 
686		The goal is to end up on top, right? Win every conversation? 
687		And you're not really moving along the axis of law. So... 
688		You're neutral evil. Though seriously, whatever you do: do not tell that to the halfling. 
689		You should just opt out. 
690		"Lawful good." 
691		"Neutral good." 
692		"Chaotic good." 
693		"Lawful neutral." 
694		"True neutral." 
695		"Chaotic neutral." 
696		"Lawful evil." 
697		"Neutral evil." 
698		"Chaotic evil." 
699		"I'm opting out." 
700		"Right, good. And lawful!" 
701		"Right, good. Neutrally so!" 
702		"Right, good. And a little un-orderly. I like it!" 
703		"Right! A true law abiding citizen." 
704		"Right. Like the beasts in the wilds of Askan." 
705		"Pure chaos! Who doesn't like an unhinged madman." 
706		"A law abiding citizen, with nothing but himself in the mind. Lovely!" 
707		"Interesting choice! I suppose it's strong to focus on yourself in a world of community and love." 
708		"A true demon! Don't burn down my shack, will you?" 
709		"A truly horrific choice," he says and laughs. 
710		"But to be clear, it's <i>metaphysically impossible</i> to make 'neutral' choices." 
711		"You will always lean some way in the axis. Unless you lobotomize yourself. Or do nothing. Ever." 
712		The high tier spell Feeblemind could act as a makeshift lobotomization. 
713		Of course, you really, really, really, should not cast it on yourself. That would be idiotic. 
714		"What if I just die?" 
715	DC18 int-	"...Feeblemind, huh?" 
716		"A loboti- sounds good. I'll try to get one of those." 
717		"I'll do nothing, then." 
718		"That sounds apolitical. Great!" 
719		"A powerful spell. I've only ever met one man who accidentally had it cast on him during a dungeoneering excursion into a cursed Arcanist tower." 
720		He nods. "Good luck with that, Cleric." 
721		"What a question." 
722		"I cannot offer a universal answer. That is impossible, of course." 
723		"But from the data, there are a few ways of distilling the essence of goodness." 
724		"For example, the amount of 'good' you are, is directly correlated with the amount of time you spend inside your own mind, worrying about how much pain you've inflicted upon the world." 
725		"And of course, practically, it also means performing selfless actions." 
726		"Performative sacrifices done entirely for the purpose of helping others? <b>Instant goodness</b>." 
727		"Most people would say they know it when they see it." 
728		"But practically, it means selfishness." 
729		"For example, a person with a mental pathology that disallows <i>compassion and empathy</i>... making them naturally only hold care for no one but their own self..." 
730		"That is naturally an <b>evil</b> individual. But at the same time, we are all basically evil, <u>ego</u>tistical, disgusting creatures in the end- if push comes to shove, as they say. Since obviously, all of us have a part that is focused more on our own survival, rather than the survival of the <i>foreign</i>." 
731		"Otherwise we would not be alive, in the evolutionary sense." 
732		"Now that can be difficult to parse sometimes." 
733		"We've done many experiments to try to distill the exact meaning of it. It's difficult." 
734		"Mainly because, who decides what is 'law'? Gods? Your local government? Village elder?" 
735		"No. What is chaos and order is universal. A 'law' can be chaotic, as contradictory as it sounds, if its dictation brings chaos into the world." 
736		"But generally, what we've found is that there are a few common rules that 'chaos' follows." 
737		"Breaking down structures, whether that is a building or a hierarchy of society." 
738		"Lies. In fact, any action that purposefully goes against a known 'truth' is considered chaotic." 
739		"And, of course, randomization. Rolling a dice is an inherently chaotic act. As is any form of gambling." 
740		"That's actually one of the easier ways of measuring chaotic behavior. We used to go to the local gambling parlor!" 
741		"Good times." 
742		"Lawful actions can be difficult to perform." 
743		"It's all about <b>building</b>." 
744		"Crafting buildings, for one. Or hierarchies of structure. Keeping families intact and orderly. Organizations." 
745		"As well as following the 'truth'. There have been many tyrannical 'lawful' governments throughout history that quickly succumb to chaos, due to their warping of the truth itself." 
746		"But then again, if you can convince people to enter another reality, if you will, where a <i>lie is true</i>, then all of a sudden the folk in that reality will be lawful. Despite working and living in a lie." 
747		"It can get very convoluted. And fascinating." 
748		"There are theories." 
749		"Some say it's the gods. Some say it's Jor himself who controls the parameters in this world of his." 
750		"Some believe it's simply inscribed into the universe. As absolute law." 
751		"What do you think?" 
752		"That sounds stupid." 
753		"Could we change it?" 
754		"I do not know. If I had to guess, I would say it is something overlapping between worlds." 
755		"Mostly because I do not believe Jor, from all I've read, to be smart enough to make up a system as complicated as this on his own." 
756		"I do not disagree." 
757		"Who knows? Maybe you can. Maybe you cannot." 
758		"Oh, not in any real way." 
759		"It can be a tool. But if you cannot read it properly, seeing a man branded with 'chaotic evil' means nothing." 
760		"But if you learn, it can be used to understand folk better." 
761		"You can statistically expect an 'evil' person to act in their own interest. And you can expect a 'good' person to act in the interest of others. A smart man can use this to his advantage. Which is also an evil act, I believe. Funny, how it goes." 
762		"Might as well make it illegal to be sentient." 
763		"Branding it as 'evil' might be the core problem there." 
764		"There were Arcanists who created alternate naming conventions for alignments. Altruism and <u>ego</u>tism, for example. But it did not <i>catch on</i>, as they say." 
765		"But everyone has to be 'evil' sometimes. Imagine your family is starving, alongside two other families who are also starving. The other families are smaller folk, who need only half as much food." 
766		"Would you feed your own family, or sacrifice them to feed the other two families?" 
767		The only correct option: feed your family, except yourself. Use your own food to feed the children of the other families. 
768		Then die. Honorably. 
769		"I don't have a family of my own." 
770		"Depends. What are the other families like?" 
771		"I'd feed my own family. What kind of man would willingly let them starve?" 
772	DC14 str-	"I'd feed my family, except myself. My own food would go to the children of the other families." 
773		"I'd feed the other families. They've got bigger numbers, thus it's more good to do that." 
774		"No, no. It's a thought experiment. Imagine if you do." 
775		"They are just as nice and lovely as your own." 
776		"And my family is...?" 
777		"Right..." 
778		"Very nice and lovely." 
779		"What would you choose?" 
780		"That is a normal answer, yes." 
781		"That, among all other options, is I would argue a purely selfless action indeed." 
782		"Numbers! Yes, yes. The Arcanists held a similar view." 
783		"But what exactly is objectively considered in alignment-terms, in this scenario?" 
784		"Is it selfish to care for your own people before others?" 
785		"Has it more to do with the exact number of people who live or die, suffer or prosper? In a purely utilitarian perspective?" 
786		"These questions have all been asked before. And have arguably been answered." 
787		"From what we can see, especially looking at the data collected from horrendously unethical experiments performed by Arcanist scholars..." 
788		"It's just about intention. If a man chooses to focus on his own family, but feels <i>really bad</i> about the other starving families..." 
789		"Then he will be more good, than another man who does not think of the others' suffering at all." 
790		"The Proximity Rule states that the emotional distance between yourself and the target determines the level of selfishness. If you sacrifice your life to protect your family, that's more selfish than if you sacrifice your life for a stranger. The latter is more <i>good</i>." 
791		"So in the end, a genuinely selfless person will always have a much easier time being branded with 'good' than a naturally selfish one." 
792		He scratches his hairy eyebrows simultaneously. 
793		"By the gods. I talk too much. Make me stop." 
794		"Okay. Good." 
795		He wipes some sweat off his brow. 
796		"What do you mean, exactly?" 
797		"Can death change your 'nature'?" 
798		"Is there a soul?" 
799		"Can one spontaneously resurrect themselves?" 
800		"I've got some other questions." 
801		A frown spreads across his face. 
802		"Necromancers in old Arcane Era traditions did much study on the topic." 
803		"And yes, death, and subsequent resurrection, can function as a reset for the mind, in a way." 
804		"But arguably no less than any other severe trauma." 
805		"The data is hard to trust however, so I will not say it for sure. There is much study to do on the topic, and I am no expert." 
806		"The fuck do I know?" 
807		He laughs. "Ghosts exist of course, as do wraiths, and other foul undead spirit things." 
808		"And there is much Arcanist data on such things. Like, if a person is resurrected, their ghost ceases to be. That implies the ghost is the soul, right?" 
809		"But Speak with Dead does not. In fact, a ghost is technically able to ask questions to its own corpse. Very surreal." 
810		"Which implies the soul also leaves a conscious remnant of itself which is able to be animated through magic." 
811		"And if a person is resurrected, even after very long periods of time, they will have no memory of their time as a free 'soul'." 
812		"Thus, there is evidence that the 'soul' is not so much your personhood - that shit is all up in the brain from what we can see - but rather just some type of divine spark." 
813		"Like a power source, that wants to be one with the universe. Or your god." 
814		"The Lich is specifically a creature who consumes these so-called 'souls' for their own gain. Which is not very common." 
815		"Destruction of that magical spark is of course a horrid crime of metaphysical levels - since resurrection, rebirth, or unity with one's god is impossible at that point." 
816		"But then again, back in the day it used to be common for mortals to sell their souls to various devils or aberrations." 
817		"Seems like there absolutely is a soul." 
818		"So you're saying I should sell my soul?" 
819		"Seems complicated." 
820		"Probably, yes." 
821		"Eh. I suppose the more interesting question to ask is: do you even own your soul?" 
822		"And who are you in relation to your soul?" 
823		"I've not heard of such a thing. But why not!" 
824		"Ah. Visken's work, then?" 
825		He looks you up and down. 
826		"When I first opened up the office here, I was informed in hushed tones to not interact with that man." 
827		"Obviously, he's the first guy I went to chat with!" 
828		"We exchange books sometimes. Lovely man." 
829		"You don't think he's a bit weird?" 
830		"He's clearly evil to the bone." 
831		"So you think he's... human?" 
832		"I like him too." 
833		"Who isn't?!" 
834		"Oh, yes." 
835		"I could speculate on exactly what Visken is behind that pale facade. But..." 
836		"Understandable, considering he raised you from the dead." 
837		"He's clearly the most dangerous and powerful <i>creature</i> in this city." 
838		"Or... eh. Maybe top three." 
839		"He's probably doing some type of secret experiment in that lair of his. One day I hope to hear more about it." 
840		"It does not work." 
841		"Not the greatest Arcanists could invent a spell capable of 'fixing' mental unwellness." 
842		"If you happen to find a 'Cure Minds' spell, you would make a <i>fucking</i> fortune casting it on rich people around the Coast." 
843		"Although just the thought of such magic gives me a sort of ontological nightmare. What does it mean to have a cured mind? Did Jor - or some outside god - at some point decide what constitutes a wound of the mind? In the same way <i>suffering</i> is used to heal wounds of the physical?" 
844		Pain equals negativity. That is universal. 
845	FC9 int-	"suffering?" 
846	DC9 int-	"The universal indicator of the negative." 
847		"Yes, yes. When you heal a person, magic itself targets the source of pain- as a sort of bullseye for reverting any harm. No matter the source or specific biology of the person." 
848		"But what if one suffers from night terrors, caused by some horrors of the past?" 
849		"Should a Mind Heal spell remove your ability to have night terrors? Or should it remove their traumatic source from your memory? Or simply lessen your mental ability of neuroticism?" 
850		"Could the latter lead to a society without neurotic people? Would that also dampen other fears? What would Jor consider to be a <i>good level</i> of negative thoughts?" 
851		"It sends my mind SPINNING!" 
852		"No negativity should be allowed. Everyone should just be happy." 
853		"The world inside each mind needs to be diverse, with both good and ill." 
854		"There's a reason why that spell does not exist, then." 
855		"I know of Arcanists who expressed similar sentiments." 
856	DC11 int-	"Of course. I am just like them. A genius. Before my time." 
857		"How interesting." 
858		"Then I retract my statement." 
859		"I agree!" 
860		"The most neurotic people might be somewhat tortured, yes, but they are also some of our greatest thinkers and philosophers. Perhaps even partially due to that internal pain." 
861		The halfling leans back in the chair. 
862		"No, the mind requires another method. One I, and many others, are attempting to untangle." 
863		"We will see if any of us are even remotely successful in this <i>brain-bullshit</i>." 
864		"Love!" 
865		He lets out a frustrated groan. 
866		"<i>Pure calamity</i>!" 
867		"Deadly and destructive. Its nature is just perverted and foul." 
868		"Because it is a complete surrender. <b>Without</b> idealization." 
869		"To love is to accept, without proof or demands or conditions, this complete surrender to another." 
870		"Ridiculously risky." 
871		This guy's more fucked up than you are. 
872		"Do you know a lot about love?" 
873		"So... I shouldn't love?" 
874		"But it's worth it. Right?" 
875		"Yeah. Fuck love!" (Give him a fist bump.) 
876		"Sure I do! My wife would certainly attest to it, despite my horrid nature." 
877		"And the familial love is close to my heart as well. My two boys are my most prized works!" 
878		"You have a wife and kids?" 
879		"I wish I had a wife and kids." 
880		"Gods bless you. Must be tiresome to have a wife and kids." 
881		"Yes, yes. But nothing we need talk about." 
882		"Private life is private, and so on," he says with a laugh. 
883		"Grass is always greener, and so on," he says with a laugh. "Trust me!" 
884		"It is certainly an interesting challenge, one very different from my normal scholarly duties," he says with a laugh. 
885		He does not wish to speak about this, not one bit. 
886		His personal life leaves a twinge of pain in the crease of his eyes, every time he thinks of it. 
887		Ah. This scholar's got one hell of a messed up family, then. 
888		Don't push it. He won't talk, nor is it interesting. 
889		He shrugs. 
890		"If you can? Yes! Of course you should not take such a risky bet." 
891		"Worth it?!" 
892		He slaps his knees. 
893		"Yes!" 
894		He bumps your fist. 
895		"Fuck it right away!" 
896		Then he takes a breath. 
