idx	prefix	english
500		"I had some intel, of course. We'd been in contact with this information broker before." 
501		"But we were cautious. She was connected with both the Illym and Azgal radicals. A scary combo." 
502		"And considering the nature of her contact with us... and our previous talks..." 
503		"My guess is that she was trying to escape." 
504		"Something the Freestriders could assist with." 
505		"An escape in exchange for an artifact." 
506		"Lisa missed the meeting." 
507		M-"What else do you know about the broker?" 
508		"Possibly." 
509		"Depends entirely on her bargaining." 
510		"Too bad it didn't work out." 
511		"Yes, I was aware." 
512		"Apologies for not telling you earlier, it must have slipped my mind." 
513		"But from what I know, she is telling the truth. She was late to the meeting, by a few minutes, and that saved her life." 
514		"Isn't life strange sometimes?" 
515		"Never saw her face. Don't know her name." 
516		"Heard Lisa was a friend of hers, a while back. I don't deal in gossip too much, so I don't know why they had a falling out." 
517		"But that's it." 
518		She nods. Slowly. 
519		"I suspected as much." 
520		"Of course, I had no explicit knowledge. So don't think I was trying to hide anything from you, Cleric." 
521		"But I am truly horrified of this outcome." 
522		"Tell me what you know, then." 
523		"She was an Illym elf who sold information on her 'friends'." 
524		"We bought info on the Azgals from her in the past." 
525		"A treacherous little lynx. That's the impression I got, never having actually met her." 
526		"But I'm sure she was very persuasive and charming. Spies usually are." 
527		"If it were up to me, she would not have gotten close to getting a meeting with our organization. But alas..." 
528		"That's all you know?" 
529		"I'm afraid so." 
530		"My suggestion to you would be to speak with the Azgals. They should know more, if you can get them to squawk." 
531		"Oh they will." 
532		"You know how charming I am. It'll be easy." 
533		"Sure." 
534		"Of course, Cleric." 
535		She nods and looks at the watch. 
536		The universal signal of 'Can we wrap this up?' 
537		"No. They were vague." 
538		"Which usually means it's a scam. But in this case..." 
539		"I think it was possibly a very dangerous item. One the Askanii-Reeds would want to get their hands on both for monetary reasons- but also in the name of Norvikian safety." 
540		"Why do you think it was dangerous?" 
541		She gives off a short laugh. 
542		"Because of what they called it." 
543		"Whenever someone uses the term 'artifact' instead of 'magic items', they usually are." 
544		"Of course. I wish you luck in your investigation, Cleric." 
545		"One greasy bird. But he's good at his job." 
546		"What about him?" 
547		"What do you know about him?" 
548		"Nevermind. Another question." 
549		"He's a Yobu. Speaks through those mimicry voices." 
550		"We've worked with him in the past. There was some kind of conflict with the ownership of his property at one point. With the HWBT." 
551		"It was resolved." 
552		"No clue." 
553		"That's..." 
554		"Not too surprising. Bit annoying though." 
555		"So that's what he thought it was." 
556		"Look. Cleric. Mr. Drummer had a strained relationship with the Askanii-Reeds Trading Company." 
557		"He rented space in one of his backrooms. A chamber that happened to be rather incognito in the eyes of the HWBT." 
558		She gives your companion a nod. 
559		He scoffs. 
560		"If he had something unconscionable going on in that business of his, then the AR are not involved, I assure you." 
561		She lifts her head and squints. 
562		"Are you certain you wish to step into that territory, Cleric?" 
563		The goblin scoffs next to you. 
564		"On second thoughts, no. Let's not." 
565		R-"I need answers, Agent Viira." 
566		"Wise man." 
