idx	french
0	« Comme c'est <i>charmant</i> de votre part de vous joindre à nous, Clerc. »
1	L'orc désigne d'un signe de tête l'éclatant phare qu'est l'invité flottant devant la cheminée.
2	Tu devrais lui parler.
3	...D'accord.
4	Tu t'approches de l'orque tandis qu'elle épluche des papiers sur le canapé.
5	Elle lève à peine les yeux vers toi.
6	« J'ai rendu quelques AEFA de plus. »
7	« Hé. »
8	(Se contenter de la fixer en respirant lourdement.)
9	Viira sursaute en te remarquant.
10	« Oh ! Bonjour, Clerc. Je ne vous avais même pas vu entrer... »
11	Elle se lève et range les documents dans un tiroir.
12	(S'avancer vers elle.)
13	Parmi un mobilier raffiné, et devant la cheminée crépitante, tu vois une orque. Elle lève la tête vers toi à ton approche.
14	« Ah. Vous devez être le gentilhomme de la Garde-d'Urth dont on m'a tant parlé. »
15	Elle le cache bien, mais l'orque est stressée. Cela a peut-être à voir avec les nains.
16	Dégageant autour d'elle un air d'autorité, la grande femme t'adresse un sourire narquois. Ses défenses luisent.
17	« Bienvenue à la Compagnie Marchande Askanii-Reeds. »
18	Non contente d'être physiquement imposante, cette orque sait exercer le pouvoir d'autres façons également.
19	Tu repères la marque de marchande sur la manche de sa veste - un cœur portant les initiales du régiment errant norvikien.
20	Tu te balades vraiment comme une putain de publicité avec cet uniforme terne.
21	Comme il se DOIT.
22	Elle te présente sa paume. « Viira est mon nom. Je suis Agente de Guilde en Second de Tolstad. »
23	« Enchanté... »
24	Oui, la belle dame orque veut que tu dises un nom.
25	Sois gentil avec elle ! C'est une Errante.
26	Assure-toi qu'elle sache que tu es un CLERC.
27	Montrer la paume est un salut culturel décontracté à Reeds.
28	Ne lui saisis pas la main. Ce n'est pas ça.
29	Prends sa main. Elle adorerait ça.
30	(Saisir sa main.)
31	« Je suis Ragn. »
32	« Je suis un Roublard. »
33	« Je suis <b>Le Clerc</b>, en fait. »
34	« Les noms et les étiquettes n'ont pas d'importance. »
35	Tu tends la main et prends la sienne dans la tienne. Elle est visiblement un peu déconcertée.
36	Elle ne s'attendait pas à ça.
37	Cela devient une sorte de poignée de main embarrassée.
38	Tu réalises que sa main est un bon peu plus grande que la tienne. Elle pourrait aisément égaler ton immense force.
39	Tu réalises que sa main est un bon peu plus grande que la tienne, et quelque chose te pique dans l'âme. Aussi fragile soit-elle, une part de toi a été meurtrie par la simple pensée de sa puissance écrasante.
40	Oui... maintenant baise-la.
41	(Lâcher sa main.)
42	(Lui baiser la main.)
43	Elle t'adresse un sourire poli.
44	Tu te penches et tentes de cogner le devant de ton heaume contre le dessus de sa main.
45	Elle la retire vivement. Avec un rire, elle dit : « Un nom serait peut-être de mise d'abord, humain. »
46	Elle paraît légèrement amusée par ton étrange comportement. Peut-être qu'elle en apprécierait davantage ?
47	« Bonjour, Ragn. »
48	« Roublard ? Comme un... bretteur ? Intrigant. »
49	Elle devrait l'être. C'est vraiment cool.
50	« Le Clerc ? Ah. »
51	Elle adore ça. Ta présence stoïque suffit à susciter l'intrigue et l'émerveillement.
52	« Toutes mes excuses. Pas la Garde-d'Urth. Clerc. Je supposais les termes interchangeables. »
53	« Mais je suppose que vous n'êtes pas tous... », dit-elle en désignant ta tenue, « ...harmonisés à l'ésotérique. »
54	Tous les Garde-d'Urth ne sont pas lanceurs de sorts. Tous les clercs ne sont pas Garde-d'Urth. Mais tous les clercs sont lanceurs de sorts.
55	Elle accueille ta correction agaçante avec un sourire.
56	Ça veut probablement dire qu'elle ne te voit comme aucune menace. Un simple chiot.
57	« Discutable. Mais j'aime bien un homme secret. »
58	Elle te décoche un autre sourire, attendant patiemment que tu dises quoi que ce soit.
59	L'orque se tient parmi un mobilier raffiné. Une cheminée crépitante éclaire son visage à ton approche.
60	Canon.
61	« Bienvenue à la Compagnie Marchande Askanii-Reeds, Clerc. »
62	C'est de nouveau la dame orque. Méfie-toi de sa manipulation.
63	Oui, et aussi... dis-lui qu'elle est ravissante.
64	Grosse... orque.
65	Non...! Nooon !
66	« Bonjour, Agente. Comment se passe l'errance ? »
67	« C'est ça. Vous êtes l'orque qui se battait avec les nains. »
68	« Toi... grosse... orque. »
69	« Vous avez l'air ravissante de vous revoir, Agente Viira. »
70	« Ce n'est... pas un verbe que j'entends souvent. »
71	« Mais ça se passe bien ! »
72	« Nous sommes actuellement plongés dans la paperasse avec un nouveau partenaire. »
73	« Beaucoup de travail. »
74	Elle lâche un rire de bon cœur. « Me <i>battre</i>, dites-vous ? »
75	« En toute honnêteté, une vraie bagarre ne me déplairait pas, à ce stade. »
76	Ses sourcils décollent jusqu'au putain de plafond.
77	« Oh. Vous allez bien, Clerc ? »
78	(L'admirer.)
79	Elle te fixe quelques secondes tandis que tu la fixes en retour.
80	« Bref. »
81	« Hm ? Oh. »
82	Elle cligne trois fois des yeux puis se contente de hocher la tête, ignorant ta bourde.
83	« Oui. Bien sûr. Pareillement. »
84	Bon sang...!
85	Pas très fluide, tête-de-bite.
86	Elle se dirige vers le bureau, attrapant une feuille de papier.
87	Ce pourrait être une bonne idée de fouiller l'Entrepôt de la Guilde, en dessous.
88	Non seulement pour trouver quelques bricoles... mais aussi pour vérifier ce qui entre et sort de la cité.
89	L'Entrepôt, en dessous d'ici...
90	Il recèle probablement plein de trucs utiles.
91	Cette merveilleuse dame errante est celle qui décide qui va et vient. Alors... amadoue-la pour qu'elle te laisse entrer dans son entrepôt.
92	Si tu demandes ça, elle croira que tu veux dire quelque chose de très différent.
93	« Je l'admets, il n'est pas fréquent qu'on me mène ainsi par le bout du nez. »
94	« Mais je suppose que les clercs sont en droit de lancer Charme-personne sur qui bon leur semble dans cette cité. »
95	« Cela dit, j'ai entendu que les nains n'ont finalement pas tenu leur rassemblement. Alors je suppose qu'ils gardent un peu de bon sens dans ces épais crânes qui sont les leurs. »
96	« Je m'en excuse. Ça semblait une bonne idée sur le moment. »
97	« Vous étiez incontrôlable. Je devais le faire. »
98	« Ce qui est fait est fait. Maintenant peut-on passer aux affaires ? »
99	« Hm. Bon. Excuses acceptées. »
100	Ses yeux disent le contraire.
101	Hein. C'était facile !
102	« Pff...! »
103	Elle se retient de rire.
104	Ç'aurait été un rire moqueur.
105	« Soit. »
106	Elle contient une rage. Une rage profonde.
107	« Vous agissez de façons intéressantes, Clerc. »
108	« Maintenant, je suis très occupée. Nous sommes actuellement plongés dans la paperasse avec un nouveau partenaire. »
109	« Il semble que vous aviez raison au final. Vos efforts diplomatiques se sont soldés par les nains ne tenant pas leur petit rassemblement. »
110	« Alors, bien joué. »
111	« Pas la victoire que vous espériez, je suppose. Mais j'ai bien résolu le problème. »
112	« Vous auriez dû m'écouter plus tôt. »
113	« Oh, ne vous en faites pas. Je ne suis pas rancunière. »
114	Hein. J'aurais juré qu'elle l'était.
115	« Hm. »
116	« Confiant, à ce que je vois ? »
117	Ton arrogance l'agace. Mais elle l'aime bien aussi, en un sens.
118	« Bien sûr, je suis très occupée. Nous sommes actuellement plongés dans la paperasse avec un nouveau partenaire. »
119	« Je n'oublierai jamais ce coup de poing, Clerc. »
120	« Pas le défi le plus difficile que de provoquer un nain comme Alfoz, mais l'encaisser comme ça ? »
121	« Hautement impressionnant. »
122	« Merci. Ça a fait mal. »
123	« Je ne l'ai pas fait pour vous. »
124	« Je... l'ai fait pour vous. »
125	« Compréhensible ! »
126	« J'espère bien que non ! »
127	« C'est... gentil de votre part. »
128	Elle grimace. Oh, terriblement.
129	« Bon, c'est un peu agité par ici. »
130	« Mais je peux toujours trouver du temps pour un ami de la cause errante. »
131	« Bien joué, avec les nains. »
132	« Ça m'a beaucoup facilité la vie, à tout le moins. »
133	« Quand vous voulez. »
134	« Bien ! Il y aura certainement d'autres choses pour lesquelles l'aide d'un clerc nous serait utile... »
135	« Mais je peux toujours trouver du temps pour un ami de la cause errante. »
136	« Je peux vous rapporter avec plaisir que l'affaire des nains a fini par se régler après votre départ. »
137	« Par des méthodes entièrement pacifiques, heureusement. »
138	« Ah oui ? »
139	« Comment ? »
140	« Beau boulot. »
141	« Je m'en fiche. »
142	« Merci, Clerc. »
143	Elle laisse échapper un peu d'air par le nez.
144	Ta nature effrontée l'agace un peu, mais elle la trouve aussi rafraîchissante.
145	« Bien. Alors passons à la suite. »
146	« Un contact au palais m'a aidée à recruter deux gentilshommes Vourgeni. »
147	« Le genre de gentilshommes <i>géants</i>. Quand Alfoz les a vus arriver, il a très vite tout remballé et est parti. »
148	« À dire vrai, j'espérais qu'ils opposeraient un peu de résistance. »
149	« Désolé de ne pas être resté aider à ranger tout ça. »
150	« Vous avez donc usé de la menace de violence pour balayer leurs arguments juridiques ? »
151	« Vous n'aviez aucune raison d'intervenir. Pas d'inquiétude. »
152	Elle t'adresse un petit rictus suffisant.
153	« Oui. »
154	Une déclaration puissante.
155	Elle sait quand plier et quand rompre, clairement.
156	« Sympa. »
157	« Ça sonne fasciste. »
158	« C'est votre choix. Je n'ai aucune opinion sur votre choix. Principalement parce que je suis apolitique. »
159	Elle glousse.
160	« C'est un grand mot ! »
161	« Fière de vous », dit-elle avec un clin d'œil.
162	« Oh. C'est vrai. »
163	« On dirait que vous seriez une collaboratrice très utile dans ce cas. »
164	« Merci... Clerc. »
165	« Oui. Merci. »
166	(Se mettre à applaudir lentement.)
167	« ...Merci. »
168	« Merci. »
169	« Alors, y a-t-il quoi que ce soit dont la CM Askanii-Reeds puisse vous aider aujourd'hui, Clerc ? »
170	« Clerc. Que peut faire l'<i>AR</i> pour vous ? »
171	« Clerc. Je travaille tard aujourd'hui, comme vous le voyez. »
172	Elle s'efforce vraiment de ne pas regarder directement ta tête. À cause du seau.
173	Elle s'efforce vraiment de ne pas regarder directement ta tête. À cause du pot.
174	L'orque te fusille du regard.
175	« Puis-je- »
176	« C'est peut-être- »
177	« Je devrais y aller. »
178	« Rien à ma connaissance. Enfin, bonne journée. »
179	Tu ne te remettras pas de ça.
180	Elle ne te parlera pas, à cause de ce que tu as fait.
181	Espèce d'idiot. Tant pis.
182	(Partir.)
183	Elle t'adresse un bref sourire.
184	Traîtrise.
185	Elle t'adresse son sourire caractéristique.
186	« Bien que je fasse ça presque tous les jours, si vous pouvez le croire. »
187	Elle est clairement, <i>clairement</i>, encore terriblement en colère contre toi.
188	« N'aggrave pas les choses, veux-tu ? » te chuchote Snell.
189	Elle n'est plus fâchée contre toi... si ?
190	« J'ai quelques questions... »
191	« Je veux fouiller l'entrepôt. »
192	La persuader de travailler avec vous, malgré votre comportement passé.
193	« Ce sera tout pour l'instant. Merci, citoyenne. »
194	« Oh, je crains de ne pas avoir le temps là, Clerc. »
195	« Peut-être pourriez-vous prendre rendez-vous ? J'adorerais aider, bien sûr. »
196	« Quand êtes-vous disponible ? »
197	« Une autre fois, alors. »
198	« Ah, hem... »
199	« Que diriez-vous du 29 mars ? »
200	« C'est trop tard. »
201	« Mais... c'est carrément après l'élection ! »
202	« Ça me va. »
203	« Je suis désolée, mais je suis vraiment débordée ici ! »
204	« Je suis désolée, mais je suis vraiment débordée ici. »
205	« Parfait ! À bientôt, alors ! »
206	« Mm. »
207	Elle n'a aucune intention d'avoir une réunion avec toi.
208	Il va falloir déployer le charme, si tu veux jamais obtenir quoi que ce soit d'elle désormais.
209	Tu perçois une aura menaçante.
210	Voilà ce qui arrive quand on se fait une ennemie d'une Errante.
211	J'imagine qu'il va juste falloir attendre... après l'élection.
212	Mais c'est genre, très loin dans le futur !
213	Plusieurs jours !
214	« Oh, vraiment ? »
215	« On peut arranger ça. Après l'élection, bien sûr. Comme je l'ai dit, c'est juste très agité en ce moment. »
216	Encore une excuse. Elle est douée à ça !
217	« Vous n'êtes pas vraiment occupée, si ? Vous êtes juste fâchée contre moi. »
218	« D'accord. »
219	Elle laisse tomber son sourire.
220	« Fâchée ? Je suppose que je suis en désaccord avec vos méthodes, Clerc. Mais je vous le promets. »
221	« Je suis une professionnelle. Je ne laisse pas des broutilles comme ça se mettre en travers. »
222	« Bien. Parlons plus tard. »
223	D'accord. Il est temps de régler ça.
224	Façon beau-parleur.
225	Genre, de la manipulation ?
226	Quelque chose comme ça.
227	Donne-lui juste un petit quelque chose. Ensuite elle cédera.
228	« Viira. »
229	« Mm ? Oui ? »
230	Et fais bien comprendre que c'est un bon marché. Pour les deux parties.
231	« La Compagnie Marchande Askanii-Reeds a beaucoup à gagner de mon aide. »
232	« Vraiment ? »
233	« Oui. Comme moi de la vôtre. » (Se pencher.)
234	« Enfin, d'après ce que j'ai vu là-haut, je- »
235	« L'accord avec les nains a tourné en ma faveur, pour un certain nombre de raisons. Mais c'était un accord différent. Là, tout de suite, nous avons tous deux à y gagner. »
236	Elle te fusille du regard. Te toisant de haut en bas.
237	Puis son regard s'adoucit. Elle soupire.
238	« Peut-être <i>y a-t-il</i> du temps. »
239	« Je vous assiste, vous m'assistez. N'est-ce pas ? »
240	« Marché conclu. »
241	« Alors que voulez-vous, Clerc ? »
242	Sa voix reste plutôt froide, mais elle apprécie clairement ton attitude affaires-d'abord.
243	Menace évitée.
244	Tu la fixes, tandis qu'elle continue d'éviter ton regard.
245	Il n'y a... aucune chance que tu fasses ça maintenant.
246	Reste juste silencieux. Elle est tellement plus puissante que tu ne le seras jamais.
247	Cela dit peut-être... si tu supplies, ça pourrait vraiment améliorer tes chances.
248	« V-Viira. Parlez-moi, je vous en prie. »
249	(Rester silencieux.)
250	Elle te lance un regard, les sourcils froncés.
251	« Je vous parle, Clerc. Mais je suis, comme je l'ai mentionné, fort occupée. »
252	« S'il vous plaît... » (Ramper.)
253	« Clerc. Clerc. Non. »
254	« <b>JE VOUS EN PRIE</b>. »
255	« Clerc ! Je... »
256	Elle soupire.
257	« Peut-être plus tard. Je suis occupée là. D'accord ? »
258	« D'accord. Bien. »
259	Elle te trouve répugnant.
260	Comme il se doit...
261	Quel manque d'honneur.
262	Elle lisse sa veste.
263	« Vous avez fini ? »
264	« Parlez-moi davantage des Errants. »
265	« C'est quoi, ce truc dans la cheminée ? »
266	« Je veux en savoir plus sur vous. »
267	« Je suis pas un TRUC ! »
268	« Ne faites pas attention à lui. Il est inoffensif. »
269	« Je ne sais pas exactement comment nous avons obtenu le contrat, mais je crois que c'est un gaillard kargameshien qui l'a remis. »
270	« Un méphite de fumée. Il tient le compte des visiteurs indésirables. »
271	« Alors ne touchez à rien, Clerc. À moins que vous n'aimiez vous faire roussir. »
272	Elle sourit. Ses défenses luisent.
273	« Mon sujet préféré ! »
274	« C'est bien. Bien. Chouette. »
275	« Vous êtes votre... votre propre préférée... »
276	« Chouette ? »
277	« Chouette. »
278	« <i>Chouette</i>. »
279	« Hm ? »
280	« Vous êtes votre propre... vous êtes votre propre sujet préféré ? »
281	« Oui ! »
282	Elle est peut-être, possiblement, en train de faire l'effrontée.
283	C'est une orque bien déroutante.
284	Sur son passé. Pour que tu puisses la manipuler.
285	Ne fais pas ça.
286	« Ouais. Allez-y. »
287	« Pardon ? »
288	« Maître parler de Meek ? Ohé-hé ! »
289	Sa mâchoire tombe.
290	Puis ses poings se lèvent.
291	« Non, non. Il ne m'étrangle pas ni rien. Il m'aide juste. »
292	(Lever tes poings aussi.) « Je mourrais pour protéger ce sourire. »
293	« Meek servir maître ! »
