idx	prefix	english
0		The boys greet you with a hesitant collective grunt and mumble. 
1		"Hey! Whoa. A cleric, eh?" 
2		"Are you militia?" 
3		"Nice thing you've got going here." 
4		"Why are you loitering here, boys?" 
5		"Identify yourselves." 
6		The blond kid shakes his head. 
7		He smiles. "Thank you, Cleric!" 
8		"Loitering? Uh. It's a meeting. An important meeting!" 
9		"Sure!" 
10		"I'm Rollo," the blonde kid says and takes a bow. "Rollo Malach! At your service. With me here are Nisse, Stenbusken, and Toli. We're members of the Norvikian Resistance, a movement to-" 
11		"Urth-Nisse. That's my full name." 
12		"Yeah, sure. Anyway, we're happy to make your acquaintance, Cleric!" 
13		"<i>Bunch of larpers</i>," the goblin whispers to you. 
14		"Cleric!" 
15		"Awesome to see you again!" 
16		He does a poorly executed fist-on-chest salute. 
17		(Return the salute.) 
18		"Have you joined the Urthguard?" 
19		"What are you boys doing here?" 
20		He gives you a goofy smile. 
21		"Uh. No!" 
22		"We're fighting the good fight for the city, though. Our city." 
23		He gestures towards you and him. 
24		"A meeting! We usually meet up here to plan, and share information." 
25		"You joined us just in time, we were just about to do a role-call." 
26		"You're free to join us! What you did down on Waterlane was <i>very</i> helpful." 
27		"And while it's a temporary victory, getting that filth off the streets of Tolstad is one hell of an accomplishment." 
28		"You're truly an inspiration." 
29		"Cleric." 
30		He gives you a slow nod. 
31		"You boys having fun here?" 
32		"You ready to join the Urthguard?" 
33		"You're not causing any trouble here, are you?" 
34		"Yeah! I mean, no. We're holding a meeting. An important meeting!" 
35		"No! Uh. We're holding a meeting. An important meeting!" 
36		"In fact, you just joined us in time for a role-call." 
37		"Now, I have to say, I'm not exactly a hundred percent onboard with how you solved everything down on Waterlane, but..." 
38		"I respect your work immensely. Working for the city must be incredibly demanding." 
39		"What a celebrity," the goblin whispers to you with a chuckle. 
40		"Stop kissing ass. Just hold the meeting." 
41		"Yeah, I am amazing. Now do your role-call." 
42		(Just nod and wait for them to begin.) 
43		"Uh. Fine." 
44		"Yes! Okay." 
45		"Oh," the kid mouths and glares at you. 
46		He's terrified. 
47		It is time to assert your dominance. 
48		"What are you doing here?" 
49		"I'm here to fuck you guys up." 
50		"That's my question. You boys loitering here, or what?" 
51		(Look around.) "This some kind of cult?" 
52		"W-what?" 
53		He looks to his buddies with wide eyes. 
54		"A joke." 
55		"Not now. Later." 
56		(Just stare at them.) 
57		"Uh. Okay? We're actually just about to... hold a meeting." 
58		"Cult?!" 
59		"No! It's a... meeting. An important meeting!" 
60		He looks to Stenbusken, who gives him a shrug. 
61		"Oh gods, it sounds like a cult. It's not, I promise!" 
62		"Could you... leave?" 
63		"<b>No</b>." 
64		(Glare at him and breathe heavily.) 
65		"What, are you mad at me?" 
66		You see him nervously glance to his friends who sit quietly, attempting to not meet your gaze. 
67		"It's just... look, you really screwed us over on Waterlane." 
68		"We'd worked hard to put a stop to that illegal newspaper." 
69		"For the city!" 
70		"Your organization is equally illegal. Or at least equally in the gray-zone." 
71		"You stole from them and tried to burn their hard work." 
72		"It was a hard call." 
73		"I should have ruled in your favor. It was an honest mistake." 
74		"Well, I... disagree." 
75		"We're just a political club. They're a... newspaper without a license." 
76		"A club? Called 'the resistance'?" 
77		"That is an argument you can make." 
78		"I don't care. I really, really don't care." 
79		"Norvikian Resistance. And yes." 
80		"It is. And I will." 
81		"It's... exactly that kind of attitude that brings this city down!" 
82		"We seized contraband, more like." 
83		"Well. It was the wrong call, if you ask me." 
84		"Oh. Yeah, you should've. But... okay. Good." 
85		"Now, look, we're going to start the meeting." 
86		"Don't interrupt." 
87		"Oh. It's... you again." 
88		"Don't hurt anyone." 
89		"I hurt whoever I damn well please." 
90		"I think we got off to the wrong peach last time." 
91		"Why would I do that?" 
92		He raises his arms. "Whoa. Calm down there, Cowboy." 
93		"Wrong peach?" the lanky kid says in the corner. 
94		"Wrong... foot?" the silent kid mutters and looks to Rollo. 
95		"Peach?" the big kid says and looks around. "Where?" 
96		"What?" 
97		"You heard me. Peach." 
98		"Let's start over. Hello, I'm <b>The Cleric</b>. I'm here to save the world." 
99		The blonde kid looks at you blankly. 
100		He gives you the kind of look you'd give a dangerous and possibly insane person that just asked you for a loan off the streets. 
101		"Look. We're just about to hold a meeting here." 
102		"And I don't know exactly what you want, but..." 
103		"I'll listen in." 
104		"Okay. Go ahead." 
105		(Just stare at him.) 
106		"It's an official meeting for the Norvikian Resistance. But... as a cleric you're... invited to attend. Sure." 
107		He glares at Snell for a second. 
108		"Alright. Norvikian Resistance members, thank you for attending today's meeting." 
109		"Mm. <i>Important meeting</i>." 
110		"Shut up, goblin," says the lanky kid and sparks a tiny fire from his hands. 
111		He laughs. "You think you look cool doing that? Damn child." 
112		The magic-boy clears his throat. 
113		"Esoteric Initiate Urth-Nisse. Here." 
114		The large one stands up and raises his fists into the air. "Sten<i>busken</i>! Yes!" 
115		"Don't shout," the quiet kid mutters. "I'm here." 
116		"Role." 
117		He gives a nervous look to you. Then he mutters, "Master of Whisperers." 
