idx	prefix	english
0		At the end of the sewer-path, you encounter a stove. 
1		Around it sits some crates, and what looks like a ragged bedroll. 
2		This is a camp. 
3		Who camps in the sewers? 
4		We got ourselves a big sewer rat here. 
5		Big enough to camp and cook. 
6		The goblin looks around the dark, damp tunnel. 
7		"I don't like this one bit." 
8		(Feel the stove.) 
9		(Look around.) 
10		M-What are these crates? 
11		It is not entirely cold. 
12		"Recent, huh?" 
13		"No, Cleric." 
14		"Norvik's sewers are notoriously dangerous." 
15		"No sane person would rest here. Or survive." 
16		Some rats scurrying around in the corners. Nothing else. 
17		Some rats scurrying- and some movement in the water. 
18		Stay wary. 
19		Leaning in, you see symbols hatched into the corners of the wood. 
20		<i>HWBT</i>. 
21		"Huh." 
22		The goblin inspects them as well. 
23		"We've had shipments going missing on Waterlane, in periods." 
24		"Now I know where they end up." He taps the crate. "Spices." 
25		He taps another. "Potatoes." 
26		Yes. It's food crates. 
27		"Just food. Over time it's been a lot." 
28		Yes. These crates hold food. 
29		A glance reveals most are empty. Whoever is down here is clearly siphoning off resources from the Halfway Bridge Tribe. 
30		Where would they get these crates from? 
31		A foolish question. 
32		Obviously, the rats are eating it. 
33		Due to the esoteric nature of the City Below, this sewer lane must have transformed them into ruthlessly intelligent criminals. 
34		Criminals hell-bent on taking over this crumbling city of yours. 
35		Obviously, this is a hideout of some kind. 
36		These poor people. They must be starving to need this much sustenance. 
37		Your neck tingles. 
38		It must be because of your deep, unending hunger. 
39		Several of the crates are marked as 'HWBT'. 
40		Someone lives down in the sewers? ...Here? 
41		Why so much food? 
42		Seeing all this food is making me hungry. 
43		Hm. What should I do about this? 
44		Clearly. 
45		They probably enjoy the suclusion. 
46		Suclusion? 
47		Yes. That is when a man seeks himself alone, instead of together with other lesser beings. 
48		No. It's- you- they- 
49		It's <i>se</i>-clusion. 
50		No. You are mistaken. 
51		It is <i>su</i>-clusion. 
52		Like <i>su</i>-culent. Or <i>su</i>-ccess. 
53		You know what. Sure. Why not. 
54		They probably enjoy the seclusion. 
55		Must be feeding a lot of people. 
56		Or approximately one large creature. 
57		Like a Loxorii, or Minotaur. 
58		Naturally. 
59		Considering the last time you had a decent meal, was... 
60		No. 
61		It couldn't be. 
62		That long, huh? 
63		Yes. 
64		It was over a week ago at this point. 
65		Oh gods. That long ago? 
66		Surprisingly you're able to stand. It's honestly impressive. 
67		A feat showcasing the indomitable spirit of man. 
68		You are, as they say, <i>running on fumes</i>. 
69		Who knows? It's the Halfways' business. 
70		You should report the loss of these crates, for sure. 
71		The HWBT would appreciate it. 
72		A <i>hunter</i>. 
73		<i>Comes creeping</i>. 
74		<i>RIGHT BEHIND</i>. 
75		<i>YOUR VERY FLESH</i>. 
76		"I've been trying to nail this thief for a while. Figured it was some organized thing." 
77		"And considering the size of this haul... it's got to be." 
78		"And you never thought to check the sewers?" 
79		"Why food?" 
80		"This is making me hungry." 
81		"So what do you propose? Should we keep guard and see if they come back?" 
82		"Honestly? This whole thing is just creeping me out." 
83		"Of course not!" 
84		"It's not even connected to Waterlane. Except for the water-flow, and that's-" 
85		He stops and squints at the water. 
86		"Those <i>motherfuckers</i>." 
87		"You see what they're doing?" 
88		"I have a feeling you're going to tell me." 
89		"No clue." 
90		(Glare at him slack-jawed.) 
91		"They've been dumping crates into the water flow! Then catching them down here." 
92		"Probably with a net or something." 
93		The goblin glances around the tunnel. 
94		"Diabolical. I'd be impressed if it wasn't my job to keep track of this shit." 
95		"You know, I've been asking myself that very question." 
96		"And I could never quite figure it out. But look..." 
97		The goblin shoves the loose lid of a crate, revealing an empty inside. 
