idx	prefix	english
1000		"About... Urth..." (Begin shaking.) 
1001		"What about him?" 
1002		"Tell me about him. I need to know more. Please, please tell me." 
1003		"Why are you so short with me? Do you hate me? Does Urth hate me?!" 
1004		"You're... mourning the passing of Urth, aren't you? That's why you're acting so weird." 
1005		"I do not hate you, Cleric." 
1006		"I cannot speak for your god." 
1007		"That is not the case, Cleric. You do not seem to have understood things correctly." 
1008		She goes quiet for a bit, studying you. 
1009		"I am busy. Maybe later I can speak in detail." 
1010		You can feel her pity you. It hurts. 
1011		Your innards quiver at her words. 
1012		She has power. 
1013		"Yeah. Sure, that sounds good." 
1014		(Just nod, and hold back tears.) 
