idx	french
500	Soit de la frustration, soit... autre chose.
501	De l'excitation ? Non. Ça ne pourrait pas être...
502	Oh... !
503	Cependant, il y a du travail à accomplir. Vous êtes occupé, vous aussi.
504	C'est vrai, mais-
505	L'auréole s'immobilise.
506	Elle tente de se concentrer.
507	Nous allons- nous <b>réunir</b> de nouveau. Nous nous <b>réunirons</b>, Clerc.
508	Nous ré-unir ?
509	Attends... ça veut dire que tu te <b>réunis</b> !
510	On se <i>réunit</i> ?
511	Bon. Très bien. (Devenir tout fébrile.)
512	L'un de ses nombreux yeux se retourne vers toi.
513	Nous nous réunissons.
514	Alerte, alerte ! Une <shake>réunion</shake> est en cours !
515	C'est le moment. Tu l'as fait.
516	Tu es devenu le <b>réunisseur</b>.
517	Se. Réunir. C'est. Bien.
518	On se réunit !
519	Une réunion a lieu. Je vois.
520	(Lever les sourcils, sans qu'elle puisse le voir.)
521	Merveilleux. Tout simplement magnifique.
522	Tu la tiens <i>pile</i> dans ta Bourse sans Fond.
523	Après.
524	L'élection.
525	Ses yeux retombent sur ses papiers.
526	Concentre-toi sur le salon de thé, Clerc.
527	Tu vis.
528	Ce n'était pas si terrible, hein ?
529	Parfois il faut juste prendre un risque comme ça. Tout miser. Les femmes adorent ça.
530	<shake>Bon sang de bois de tous les diables...</shake>
531	C'était intense.
532	Le contenu de ton estomac... remonte <b>vers le haut</b>.
533	Garde ça à l'intérieur, bon sang ! Maintenant...
534	Maintenant. Maintenant, tu peux te détendre. Va... faire ce que tu faisais avant.
535	C'est gênant.
536	Elle n'est qu'une femme. Malgré son apparence céleste. Ne sois pas si troublé.
537	Être troublé est au <b>cœur de tout homme</b>, espèce de sot verdâtre.
538	Réjouis-toi.
539	Sois <b>joyeux</b>.
540	Car tu t'es <b>montré à la hauteur</b>. Ton père serait fier.
541	Pourquoi t'infliges-tu cela ?
542	Tu as l'impression que le monde entier est contre toi.
543	Cette femme... elle est simplement trop puissante, n'est-ce pas ?
544	Genre, en matière de plans d'existence, le tien joue dans une tout autre catégorie que le sien.
545	Le genre à t'écraser comme un insecte. Et pourtant tu tentes de gagner sa faveur ?
546	Nan. Ça n'arrivera pas.
547	Nan. Pas aujourd'hui.
548	Tu n'as pas la moindre idée de quoi dire. Peut-être demain. Si tu as vraiment de la chance.
549	Oh...
550	Mais...
551	Ouais.
552	Oh, en effet.
553	Souviens-toi.
554	Voilà ce qui arrive quand tu essaies de parler aux femmes.
555	Autant te réduire en poussière tout de suite...
556	Pas de mais. C'est sérieux, espèce de-
557	Défends-toi.
558	Tu le dois. Pour le bien de tous.
559	<b>TU DOIS TE DÉFENDRE !</b>
560	Un homme ne se couche pas ainsi. Peu importe combien de fois on te met à terre, ou qu'on te brise en morceaux sur le sol du salon.
561	Un homme encaisse chaque échec avec l'<b>allant</b> que le monde exige.
562	Il regarde en face la douloureuse réalisation que le monde est contre lui, et il en <b>RIT</b>.
563	Il rit de la douleur. Et il continue jusqu'à ce qu'elle le réduise en poussière.
564	Deviens <b>poussière</b>, mon frère. Ce sacrifice est <shake>exactement</shake> ce dont ce monde a besoin.
565	Poussière ?
566	C'est...
567	Tu n'as pas besoin de tant te battre.
568	Te souviens-tu de ce qu'elle t'a dit ?
569	Le jour où elle a couru dans la foule, cette grimace sur le visage.
570	Oh non. <i>Myran</i>.
571	Ça n'a pas commencé dans la violence.
572	Une masse d'opprimés s'était rassemblée ce jour-là. Ce n'était pas une affaire d'Azgalistes.
573	Il n'y avait pas de véritable Azgalisme en ces temps-là. Pas chez les ouvriers humains, du moins.
574	Cinq cents ouvrières du textile. Des femmes pour la plupart - marchant dans les rues en protestation de conditions de travail effroyables. Une poudrière, mise à feu par la dernière indignité que leur infligeaient les patrons d'usine :
575	Une masse de main-d'œuvre qualifiée et invisible. Engendrée par de vulgaires générateurs.
576	Ils n'employaient même aucun magicien pour entretenir la magie.
577	Normalement ces esprits ésotériques invisibles ne pourraient pas absorber la charge de travail d'une couturière moyenne - mais la simplification de certaines machines l'a soudain rendu possible.
578	Les femmes, qui perdaient leur gagne-pain, hurlaient dans les rues. Comme il n'est que naturel.
579	Quatre ans plus tôt, la Purge des Os l'avait rendu clair : la production ésotérique n'était pas le sang vital de Norvik. Et vu l'échec dramatique des méthodes arcanistes au siècle dernier, la plupart des gens s'accordaient sur ce point.
580	Hélas, la cupidité ne connaît nulle borne.
581	Myran m'a emmenée là-bas.
582	Elle l'a fait.
583	Cette fille ne pensait à rien d'autre qu'au rêve égalitaire.
584	Gonflée de pamphlets verts et de livres verts, elle partageait ce rêve avec toi, ainsi qu'avec le reste de ce groupe de parias.
585	Toi, et une poignée d'autres militants de la Jeunesse, brandissiez des pancartes, scandiez des chants nains, et teniez la ligne - tandis que les fascistes déferlaient.
586	J'étais jeune. Je ne savais pas.
587	Je n'ai lancé aucune pierre.
588	Je n'étais là que pour elle.
589	Tu as choisi la voie pacifique. Malgré leur agression.
590	C'est vrai, je l'admets.
591	Alors que les gardiens de la paix de la Garde-d'Urth s'enfonçaient dans la foule, leurs pavois massifs brisant les os et déboîtant les mâchoires, le groupe s'est dispersé.
592	Un à un, ces parias sont partis vivre dans le système, plutôt que de tenter de le fracasser à coups de marteau adamantin.
593	Je suis partie, non ? Pas vrai ?
594	Ah, merde. Et moi je suis resté là comme un idiot.
595	Tu es resté fidèle à tes principes. Ou...
596	Tu es resté fidèle à <i>ses</i> principes à elle. Elle en avait beaucoup.
