idx	prefix	english
500		"So you guard, primarily?" 
501		"Do you do anything else down here? A hobby?" 
502		"Tell me about this life." 
503		"Fuck off." 
504		The bugbear chortles. 
505		"A hobby? No." 
506		"Why should I tell you anything?" 
507		"I guard. But..." 
508		"I do tend to some gardening duty as well." 
509		"Keeping the dampness to an appropriate level. And communing with Lord Puu when the Dark Elf requires it." 
510		"You've got a green thumb, eh?" 
511		"You get to fight a lot of monsters down here?" 
512		"I've got some... other questions." 
513		"No. Nessan has shown me 'tricks'." 
514		"I have no interest in magic, and its foul nature." 
515		"No. But I serve well, nonetheless." 
516		"They often break into the upper City Below." 
517		"It is mostly minor monsters. Sometimes a large one." 
518		"At times undead. Fought a ghoul last month. Easy kill, not too interesting." 
519		"It is my great pleasure - to best a dangerous foe." 
520		Her smile is horrific and bright. 
521		"Of course you do." 
522		"I do not LOOK like it, human." 
523		"I <b>AM</b>!" 
524		"Y-yeah, that's what I mean." 
525		(Nod.) "I agree. A lot. Like, a lot, a lot." 
526		"...Oh yeah?" 
527		"...Oh really?" 
528		(Just stare at her.) 
529		"What are you attempting here?" 
530		She laughs, mockingly. "Some type of <i>courtship</i>? You are a fool!" 
531		"Prove yourself worthy, and I might look your way. You buffoon." 
532		"How do I do that?" 
533		"Okay. I'll do that." 
534		"Oh, that's what every girl wants. Having to <i>tell</i> someone how to court her." 
535		"Fuck off, <i>weakling</i>." 
536		"Yeah, good luck." 
537		In a way that makes you <i>shiver</i>. 
538		She clicks her tongue. 
539		"Yeah, whatever." 
540		She likes it. 
541		She does not hate it. 
542		She blinks a few times. 
543		"Hm. Did you have anything to say, warrior?" 
544		She is charmed. 
545		Oh boy. Mind control is fun! 
546		Snell rubs his temples. 
547		"Oh boy." 
548		"Tell me something useful about that area." 
549		"Can I have your mace?" 
550		"You wouldn't be into scrawny human men, would you?" 
551		"How angry would you get if somebody cast Charm Person on you?" 
552		"That's all." (Break the spell.) 
553		"The City Below?" 
554		"There's traps everywhere. Some undead tend to wander in the crypts nearby." 
555		"The southern tunnels are filled with monsters, crawling up from further Below." 
556		"The northern tunnels are safer, but not by much." 
557		"There's also a Crocodilus camped in the sewers, last I heard. Not the type you want to mess with." 
