idx	prefix	english
500		He nods. "Ah. Yeah, that makes sense." 
501		"We're going?" 
502		"Mm. I trust this guy." 
503		He gives you a thumbs up. 
504		The silent kid in the back also gives you a thumbs up. 
505		The girls take the last of their stuff, and head off. 
506		"Hells yes!" 
507		"Awesome...!" 
508		"How did you do that? Great work, seriously." 
509		"Now, you fuck off as well. And don't burn stuff in the middle of the street." 
510		"You're doing good work here. Keep it up." 
511		(Sigh and turn away from them.) 
512		"Yeah, yeah. I get you. We'll see you around, Cleric!" 
513		"Thanks," he says as they turn away. "We're, uh... we're holding a meeting at the Rollermill tomorrow. You should come by, if you've got time to help the resistance. But I get if you're busy, so. But just in case!" 
514		Within a minute the boys have dispersed, leaving Waterlane a bit less rowdy than before. 
515		"I'm not saying I disagree, but I do feel like you shouldn't inflate the <u>egos</u> on those kids." 
516		"But whatever. Let's get out of here." 
517		E-Time to go. 
518		Rollo snatches up the stack of papers and tosses them over to Modissa. She catches them with an "Ouf...!" accompanied by a foul expression. 
519		Grumbling, the boys then leave Waterlane. 
520		"Gods be damned." 
521		The three girls collect themselves for a second. "Shit." 
522		"Yeah, wow... that was scary." 
523		"Mr. Cleric, uh..." 
524		"Thanks." 
525		"Yeah, thanks a lot!" 
526		"Great. Now you fuck off as well. And stop delivering that paper, it's genuinely very illegal." 
527		"Your cause is good. Keep at it." 
528		"Whatever. Let's go." 
529		"Hm. Will do. And if you want to help out: come by Simii's apartment, at the Holes." 
530		"As long as you're a friend, you'll be welcomed." 
531		Within a minute they've dispersed, leaving Waterlane a bit less rowdy than before. 
532		"I'd say that was the right choice. Even if those girls seemed shady as well." 
533		E-Time to leave. 
