idx	french
500	« <i>Je le vois dans ses yeux. Un jour... nous serons de la nourriture aussi</i> », entonne le RAT NOIR.
501	« Évidemment ! » Le RAT ROUGE bombe le torse. « L'avenir dépend de nous et de notre capacité à- »
502	« Ne le relance pas, s'il te plaît », implore le RAT BLANC.
503	« Trop tard », soupire le RAT JAUNE.
504	« UN FASCISTE ! » commence le RAT VERT. « Rien d'autre qu'UN FASCISTE ! »
505	« <i>Rien de tout ça n'a d'importance...</i> » chuchote le RAT NOIR.
506	« Tu vois ce que tu as fait ? » Le RAT BLANC se tord les pattes.
507	« Le crocodile ? Il est terrifiant ! » couine le RAT BLANC.
508	« Une figure forte. Il respecte la tradition », dit le RAT ROUGE d'un air approbateur.
509	« Il a un modèle économique solide. Vol, cuisine, violence occasionnelle », admet le RAT JAUNE. « Ça me plaît. »
510	« Un outil d'oppression. Mais au moins il est honnête à ce sujet », marmonne le RAT VERT.
511	« <i>La mort incarnée. Je respecte ça.</i> » Le RAT NOIR hoche lentement la tête.
512	« Vous avez tous un ordre dans lequel vous répondez ? Vous semblez plutôt organisés, tout compte fait. »
513	« Je vois. Je l'aime bien aussi. »
514	Les rats se regardent, clairement confus.
515	« Le crocodile ? Il est <i>terrifiant</i> ! » couine de nouveau le RAT BLANC.
516	« Je ne collabore pas avec les traîtres », dit le RAT ROUGE.
517	« On dirait pourtant que si », dit le RAT JAUNE. « Rien qu'en participant à cette conversation. »
518	« Pour une fois je suis d'accord - je ne collabore pas non plus avec les oppresseurs », dit le RAT VERT.
519	« <i>Je... dis la dernière chose,</i> » dit aussi le RAT NOIR. En dernier.
520	« Tu es brave, humain-transformé-en-fer », répond le RAT BLANC. « Sois prudent avec un tel courage... »
521	Le RAT BLANC rit nerveusement. « On y travaille ! »
522	« Définis "s'entendre" », dit sèchement le RAT JAUNE.
523	« Nous tolérons la présence les uns des autres », précise le RAT VERT.
524	« À peine », ajoute le RAT ROUGE.
525	« <i>Nous sommes unis dans notre funeste destin inévitable...</i> » propose le RAT NOIR.
526	« C'est... pas très utile », soupire le RAT BLANC.
527	Aucun d'eux ne répond.
528	Puis le RAT NOIR dit : « <i>Les élections sont épuisantes...</i> »
529	« La taille ne détermine pas le devoir civique ! » se hérisse le RAT ROUGE.
530	« En fait, des études montrent que les plus petites créatures ont un métabolisme plus élevé, menant à des- plus passionnés- » commence le RAT JAUNE.
531	« Tu essaies sérieusement de justifier le capitalisme avec la biologie ? » interrompt le RAT VERT. « On ne paie pas pour l'AMOUR, si ? On ne frotte pas des morceaux de fromage et de cuivre ensemble pour de la chair-contre-chair ?! »
532	« Hm. Pas une mauvaise idée, en fait... » répond le RAT JAUNE, d'un air maléfique.
533	« Ne recommencez pas ça, s'il vous plaît... » supplie le RAT BLANC.
534	« <i>La prostitution... est un sujet difficile...</i> » dit doucement le RAT NOIR.
535	(Songer à te joindre à la discussion, puis changer d'avis à la dernière seconde.)
536	Bien.
537	Tu ne veux vraiment pas te mettre à te rouler par terre avec des mangeurs de fromage.
538	C'est comme ça qu'on attrape toutes sortes d'idéologies.
539	Les rats te fixent.
540	« Oui, nous sommes tous très heureux de ça », explique le RAT BLANC.
541	Aucun des autres rats n'a l'air heureux de ça.
