idx	prefix	english
500		Either frustration or... something else. 
501		Excitement? No. It couldn't be... 
502		Oh...! 
503		"However, there is work to be done. You are busy as well." 
504		"That's true, but-" 
505		The halo comes to a stop. 
506		She is attempting to focus. 
507		"Let us- <b>reconvene</b>. We shall <b>reconvene</b>, Cleric." 
508		Re-convene? 
509		Wait... that means you're <b>convening</b>! 
510		"We're <i>convening</i>?" 
511		"Okay. Alright." (Get all giddy.) 
512		One of her many eyes turns back to you. 
513		"We are convening." 
514		Alert, alert! <shake>Convening</shake> is happening! 
515		This is it. You have done it. 
516		You have become the <b>convenionator</b>. 
517		<shake>Convening</shake>. Is. Good. 
518		"We're convening!" 
519		"Convention is happening. I see." 
520		(Raise your eyebrows, without her being able to see it.) 
521		Wonderful. Simply marvelous. 
522		You've got her <i>right</i> in your Pouch of Holding. 
523		"After." 
524		"The election." 
525		Her eyes fall back on her papers. 
526		"Focus on the tea shop, Cleric." 
527		You live. 
528		That wasn't so bad, eh? 
529		Sometimes you just gotta take a risk like that. Put it all on the line. Women dig that. 
530		<shake>Geezus goose-lording hells...</shake> 
531		That was intense. 
532		The contents of your stomach... are pushing <b>up</b>. 
533		Keep it in, damn you! Now... 
534		Now. Now, you can relax. Go... do whatever you were doing before. 
535		This is embarrassing. 
536		She is but a woman. Despite her celestial appearance. Do not be so flustered. 
537		Being flustered is in the <b>heart of every man</b>, you blue fool. 
538		Be glad. 
539		Be <b>joyful</b>. 
540		For you have <b>risen to the occasion</b>. Your father would be proud. 
541		Why are you doing this to yourself? 
542		You feel as if the world is against you. 
543		This woman... she is simply too powerful, isn't she? 
544		Like, as pertains to planes of existence, yours is in a different league from hers. 
545		The type to crush you like an insect. And yet you're trying to win her favor? 
546		Nah. Not going to happen. 
547		Nah. Not today. 
548		You have no idea what to say. Maybe tomorrow. If you're real lucky. 
549	FC12 str-	Oh... 
550	DC12 str-	But... 
551		Yeah. 
552		Oh, indeed. 
553		Remember. 
554		This is what happens if you try to speak with women. 
555		You might as well just turn to dust... 
556		No buts. This is serious, you- 
557		Stand up for yourself. 
