idx	prefix	english
0		The human woman frantically checks the pipes and rolling cogs on the thick copper press. 
1		She just gives you a quick glance. 
2		Her focus is on the MACHINE. 
3		"Mr. Cleric, is it?" 
4		"Everyone keeps talking about you. For some reason." 
5		"I don't get the hype." 
6		"I'm pretty special, like that." 
7		"...What are they saying?" 
8		"Cool machine." 
9		"Sure you are." 
10		"Nothing but weird things." 
11		"Thanks." 
12		She sighs and looks up at you. 
13		"Did you have anything interesting to say, or are you just wasting my time?" 
14		R-"Moody, are we?" 
15		"I just have some questions." (Avoid eye-contact.) 
16		"Moody?" 
17		"<b>MOODY</b>?!" 
18		Bad move, hombre. 
19		That was mean. 
20		You look around, meeting the gaze of one of the dwarves. He's slowly shaking his head to you. 
21		"I'm <i>incredibly</i> busy! I've got a ton of-" 
22		She takes a breath, then crosses her arms. 
23		"You think you'd say that if I were a man?" 
24		(Raise your arms.) "Please don't hurt me." 
25		"If you were a man, I'd never disrespect you like that, for fear of getting my ass kicked." 
26		"I take it back. You don't sound moody at all." 
27		"Look, I'm sorry. I didn't mean it like that." 
28		"So you mean- you're saying that the fear of <i>violent reprisal</i> is the only thing keeping you from acting like an asshole?" 
29		"Pretty much." 
30		"Maybe?" 
31		"So what if I had a- a missile wand? Or a crossbow?" 
32		"Would you act like a dick then?" 
33		"No. Then I would respect you." 
34		"...I'm sorry, I didn't mean to provoke you like that." 
35		"I'd probably try to steal it from you. Since I'm a sneaky rogue." (Smirk.) 
36		"Okay. Sure. I'll make sure to get a weapon in the future." 
37		She scoffs and frowns. 
38		"See, I think you're just another asshole who thinks the world owes him a smile and a handjob." 
39		That's funny. 
40		Not from her. 
41		UTOPIA. 
42		No. You are owed nothing from her or anyone else. 
43		You do act that way. 
44		CRUDE PENIS COMMENTS. 
45		BEWARE. BEWARE... 
46	DC19 con-	"<b>Penis</b>." (Look horrified.) 
47		"I... no, thank you." (Look awkward.) 
48		"The world does not owe me anything." 
49		"I know what that is." 
50		"You're right. I'm sorry." 
51		"What?" 
52		"The fuck?" 
53		She squints at you. 
54		"...Whatever." 
55		She rolls her eyes. "Fine. Be quick." 
56		"Well, apology accepted. I guess." 
57		She just gives you a quick glance. But she seems to recognize you... 
58		"Mr. Cleric. You keep popping up." 
59		"How'd the delivery go?" 
60		"I go where I please." 
61		"I'm here to help the cause!" 
62		"Fine enough. The delay was a pain in the ass." 
63		"But it was kind of worth it to see the look on those assholes' faces when you told them off." 
64		"Clearly. But still, thanks for the help with that stand-off." 
65		"It was still a delay, but it was kind of worth it to see those assholes' faces when you told them off." 
66		"You are?" 
67		"Hm. Okay." 
68		"I guess you've already proved yourself. Thanks to you we got the papers delivered. With a slight delay." 
69		"Totally worth it though, just to see those assholes' faces when you told them off." 
70		"Rollo and his idiot friends keep interrupting at the worst possible opportunities." 
71		"Maybe now they'll finally stop." 
72		"Mr. Cleric. You again." 
73		"Miss Modissa. You again." 
74		"You're not getting into more trouble, are you?" 
75		"Don't try to mimic me. You're bad at it." 
76		"You care?" 
77		"Yes. I'm here to help the movement." 
78		"Not really. Just being polite." 
79		"A bit." 
80		She scoffs. "It went fine. A bit delayed." 
81		"Oh no. Never." 
82		Her voice indicates sarcasm. How nice of her to think that you're smart enough to notice it. 
83		Good to hear. Wait... 
84		"I guess I should be thankful that you kept Rollo and his idiots from burning our papers." 
85		"Mr. Cleric. Or should I say, Mr. Piece of Shit." 
86		"That's uncalled for." 
87		"I deserve that." 
88		"Hello to you, too." 
89		"It's not." 
90		"Yes, you do." 
91		"Say it again." 
92		"...Anyway." 
93		"...No." 
94		"Say. It. Again. I deserve it." 
95		"...You're a piece of shit?" 
96		"Thank you." 
97		"I can't believe Alfoz let you in here." 
98		"You too, quiet <i>HWBT-guy</i>," she says and clicks her tongue. 
99		He holds up his hands. "Hey, keep me out of this." 
100		"You really screwed us over, you know?" 
101		"We lost an entire delivery. Because of your bullshit." 
102		"It's the law." 
103		"It was a hard call." 
104		"I'm here to apologize for that. And to support the movement." 
105		"If you've ever dealt with legal stuff in this city, you would know damn well that everything's a god damned gray zone." 
106		"So shut it." 
107		"Shove it?" 
108		"I'm sorry. I'm really sorry. I really should not have ruled in their favor." 
109		"Law's the law." 
110		"That too." 
111		"You're like a construct. Stale and unthinking." 
112		The girl shakes her head. "It seemed pretty easy to you." 
113		"Actually?" 
114		"Yes. I am an Azgal in my heart now." 
115		"Nope. Kidding." 
116		"Alright then, Mr. Jester." 
117		"Oh. Mr. Cleric." 
118		"You looking for more Azgals to execute?" 
119		"We'll see." 
120		"That was a bit of an overreaction. Maybe." 
121		"I'm here to apologize. And to support the movement." 
122		"Oooh. Scary." 
123		"You try anything, and you'll get thirteen dwarves on your ass." 
124		"So don't. Just a tip." 
125		"<i>Possibly</i>." 
126		"<i>Potentially</i>." 
127		"Conceivably." 
128		"But honestly, you did get us the papers back." 
129		"I'm not sure you <i>meant</i> to do it, but..." 
130		"It was a part of my master plan, yes." 
131		"Not really. It just kind of happened." 
132		"I have some issues." 
133		"Sure." 
134		"Well. Good outcome." 
135		"Yeah." 
136		"But we got the delivery done in almost good time." 
137		"So I suppose I should be thankful. Somewhat." 
138		"But I'm busy here. Very busy. Can you be quick?" 
139		"Whatever it is you're here for?" 
140		"And why do you have this quiet <i>HWBT-guy</i> with you? He weirds me out." 
141		"Look, I'm just an observer. Or a... cleric handler. I guess." 
142		She lets out a short laugh. "Okay, I get it." 
143		"Cleric handler. That's good." 
144		Snell shrugs. 
145		"Mr. Cleric." 
146		"What is that thing?" (Point at the machine.) 
147		"I have some questions about you." 
148		E-"That's all for now. Thank you, citizen." 
149		You think about it. An idea, seeming so obvious. 
150		Alas, it does not come to be. 
151		Why not? 
152		You are unsure. 
153		But you feel certain that this Ledger should be given to those boys in the rollermill. 
154		But you feel a strange sensation, one telling you to instead go to the rollermill. 
155		For whatever reason. 
156		Your heart apologizes for not allowing you to simply give it to Modissa instead. 
157		It truly does. 
158		"Nope. Just the Special Quillwells will do." 
159		"Arcano-Machines like this are picky beasts. They drink what they drink." 
160		"If you can get in, check the Guild Warehouse. On Waterlane." 
161		You hear her let out a deep sigh, along with a dwarven word. 
162		"...Ôrka." 
163		"It's just questions." 
164		"You seem annoyed." 
165		"I'll be quick." 
166		"Right. Get on with it." 
167		She slowly closes her eyes. 
168		Tired. 
169		"I am actively attempting to ignore it." 
170		"You're making it very difficult." 
171		She rubs her temples. 
172		You are giving her a migraine. 
173		"I used to believe the state was oppressive in a malevolent fashion." 
174		"At some point I'm going to have to deal with the fact that it might simply be a case of complete incompetence." 
175		"Anyway. Do you want to ask anything else?" 
176		"...What?" 
177		"I said, he wants to have a meeting." 
178		"Are you shocked?" 
179		(Just nod.) 
180		"He wants to..." 
181		"I- what?" 
182		She laughs. "You're kidding?" 
183		"That asshole wants to... talk?" 
184		"He has information to share." 
185		"Yeah, I was surprised by it too." 
186		(Shrug.) 
187		"Okay. What kind of information?" 
188		"But, like... about what?" 
189		She shrugs back. 
190		Sarcastically. 
191		"So what does he want?" 
192		"It's about a secret Freestrider contract." 
193		"I think he might want to join forces. Against a common enemy." 
194		"What do you think?" 
195		"A... contract?" 
196		"Yeah. It's got to do with the election." 
197		"Oh. <i>Oh</i>." 
198		"Freestriders?" 
199		"Yep." 
200		"How did you know that?" 
201		"Mm." 
202		"I mean. Who else?" 
203		"No really. I have no clue." 
204		"Ah." 
205		"So let me guess. He wants something printed." 
206		"Possibly." 
207		"You'll have to ask him yourself." 
208		"Who doesn't?" 
209		She looks around. 
210		Her thoughts wander to possibilities. 
211		"You know what." 
212		"Fine. Rollo can get a meeting." 
213		"But I'm bringing the girls. And it's happening now." 
214		"Now?" 
215		"Now." 
216		"I'll just round them up and head over to the rollermill." 
217		"That's where they still hang out, right?" 
218		"Yes they do." 
219		"You sure know a lot about them." 
220		"Then it's a date." 
221		"Of course." 
222		"Unfortunately." 
223		"Gods, I hope not." 
224		She scoffs, shaking her head. 
225		"You better be there, Cleric. Otherwise I can't guarantee their safety." 
226		She's joking. But also not. 
227		The girl is mad. In more sense than one. 
228		"Copper press," she answers without looking up. 
229		"For the <i>Chant</i>." 
