idx	prefix	english
0		Snell looks ahead the queue. 
1		"This'll take a while." 
2		"You sure you're done looking around?" 
3		"I'd recommend we report to Lady Sageleaf before getting in line, but..." 
4		There's a <i>heavy</i> sound in his voice as he speaks to you. 
5		His voice is strange. <i>Deep</i>. 
6		"If you feel like you're done." 
7		He's going to miss this. 
8		The goblin is very much okay going through a few more conversations with random people. 
9		Before you <i>do the deed</i>. 
10		It's been one hell of a quest. 
11		A challenge for any mortal. But not for you. 
12		Another job in the bag! 
13		Hells yeah. 
14		The time has come. 
15		The END is NEAR. 
16		"Yeah. I don't feel like talking to more people. Let's wait in line." 
17		(Wait until 12:00.) 
18		E-No. I've still got stuff to do. (Leave and check around a bit more.) 
19		"Right. I'll probably go run some errands in the meanwhile. But go for it." 
20		"That stereotype about humans loving to queue... it's actually true, eh?" 
21		Time passes... 
22		So slowly. 
23		E-So slowly indeed. 
24		A few people remain in the queue. 
25		Though most are finished- done with this charade. 
26		"It's getting late." 
27		"We really should report to Lady Sageleaf right away. But beyond that..." 
28		Your companion looks around the chamber, the faint yellow light filling every corner. 
29		Light into darkness. On the Day of Suffrage. 
30		"Might be time to cast your vote, eh?" 
31		The goblin gives you a tired smile. 
32		"Yeah. I've talked to enough people. Let's wait in line." (Finally vote in the election and finish up your quest.) 
33		E-"Not yet." (Leave and check around a bit more.) 
34		Only one dwarf left. 
35		An indecisive fellow. 
36		"I wonder how long he's been standing here." 
37		"Hours?" 
38		"Maybe he likes it. The <i>anticipation</i>." 
39		"I sure hope not, but... probably feels like it, yeah." 
40		"I guess if you're really <i>that</i> into voting..." 
41		"Hey, wait- I think I saw him a while back. Has he been going in and out of the queue?" 
42		"Crazy." 
43		He clears his throat. "Anyhow." 
44		(Yell at the dwarf in front.) "Hey, you having trouble making a decision? Wanna talk about it?!" 
45		"Oh yes. I've spent enough time here now. Let's vote before they close up." (Finally vote in the election and finish up your quest.) 
46		E-"Not... yet." (Leave and check around a bit more.) 
47		The dwarf turns around. 
48		"<shake>It's not easy, okay</shake>?!" 
49		"<b>Give me a minute</b>!" 
50		He turns back to the ballot box, his shaking hand holding a crumpled voting card. 
51		Relatable. 
52		Give him time. And space. 
53		What a farce. 
54		In the far back you hear a goblin shush you loudly. 
55		Snell is desperately stifling a fit of laughter. 
56		"You know what- why have a filter? Why not just say whatever comes to mind?" 
57		"Who cares what the world thinks?" 
58		"I might be a bit out of touch in everything social-cue related." 
59		"Wise words, Snell. Wise words." 
60		"Did I do something wrong?" 
61		The goblin lets out a long, drawn-out breath. 
62		"I must be getting acclimatized." 
63		"Well." 
64		"That's it then." 
65		"A bit of a wait, and then it's... done." 
66		Exhaustion. 
67		His words DRIP in it. 
68		"Nothing's ever truly done." 
69		"This vote is just the beginning, you know." 
70		"<b>Quest complete</b>." 
71		"Finally. I need a <i>long</i>-long rest." 
72		"That's true. There's still the..." 
73		He lets out a deep, disgusted groan. 
74		"<i>So</i> much paperwork." 
