idx	french
500	Ce ne sont que des gars fainéants.
501	Un bon coup de pied peut mettre un homme en branle.
502	Mais ça peut tout aussi bien le pousser à résister à un bon conseil.
503	« Notre service à la cité n'est pas quelque chose qu'on peut chiffrer. »
504	Belle réplique. Je parie qu'il a longtemps réfléchi à celle-là.
505	« Euh- ouais. Ça l'est. »
506	Ils sont affreusement silencieux.
507	« En fait, euh... je bosse sur Waterlane. Certains jours. »
508	Le gamin-magie lève la main. « Je livrais du lait avant. C'est saisonnier. »
509	« Rollo bossait à la Poissonnerie. »
510	Il lance un regard mauvais au gamin silencieux. « Ces connards m'ont viré pour pas avoir tenu un quota à la con. »
511	« Alors ouais, Clerc. On aurait des vrais boulots si cette cité n'était pas si infectée. »
512	« Infectée par quoi ? »
513	R-« Je peux vous recommander à la Garde-d'Urth, les gars. »
514	« Bonne chance avec ça. »
515	« Euh. Les étrangers ? Les Errants ? »
516	« Vous voulez dire les immigrés ? »
517	« Moi aussi, je n'aime pas l'immigration. »
518	« Traiter d'infection quiconque n'est pas de Norvik, c'est horrible. »
519	« Je- parfois. Mais pas genre- »
520	« O-ouais. Ou, enfin- c'est pas comme si tous ceux qui viennent ici étaient mauvais. »
521	« C'est pas ce que je- »
522	« J'ai un ami de Fordnip. Il est cool. »
523	« Et la famille de Likki est vourgeni. Y a une différence entre les immigrés et les immigrés. »
524	« Qui sont les "bons immigrés" dans ce cas ? »
525	« On devrait avoir plus d'immigration. Ça réglera tous nos problèmes. »
526	« Seuls les humains devraient être autorisés à Norvik. »
527	« Seuls les humains et les nains devraient être autorisés à Norvik. »
528	« Seuls les humains et les nains devraient être autorisés à Norvik. Et les halfelins. »
529	(Attendre que le gamin s'explique.)
530	« Les... types qui bossent dur. J'imagine ? »
531	« Qui commettent pas de crimes. »
532	« Ils devraient apprendre à parler diminor aussi. »
533	« Quand ils font de la bonne bouffe. »
534	« Cool. On a une liste définitive maintenant. »
535	Il ricane, bruyamment.
536	« C'est... non ? »
537	« Alors y aurait encore moins de boulots pour nous, les gens d'Urth. »
538	« C'est pas comme ça que marche la croissance économique. »
539	« Ouais, mais y aura plein de non-gens-d'Urth heureux. »
540	« Les gens d'Urth ne méritent plus d'exister. On devrait tous juste disparaître dans le néant. »
541	« Euh. D'accord, peut-être pas. Mais ça change rien à ce que c'est de bosser pour les guildes aujourd'hui. »
542	« Bien sûr. À nos dépens ? Genre, c'est quoi ce bordel ? »
543	Il te fixe avec une expression stupéfaite.
544	« Vous- vous voulez qu'on meure ? »
545	« Si vous vous plaignez trop, ouais ! »
546	« Ça sonne un peu rude formulé comme ça. »
547	Il secoue la tête. « Bon, je ne suis <b>pas</b> d'accord. »
548	« <i>Merci</i>. »
549	Il se frotte la joue.
550	Un tic nerveux.
551	« C'est... compliqué, d'accord ? »
552	« Norvik a toujours été un endroit qu'Urth a conquis pour les humains. Mais il était aussi ami avec plein d'autres peuples. »
553	« Alors le vrai problème, c'est pas vraiment les immigrés. C'est plutôt genre... quand y a tellement d'immigrés que la cité peut plus vraiment garder tout le monde, genre... »
554	« Heureux ? »
555	« Prospère ? »
556	« En sécurité ? »
557	« Engagé politiquement ? »
558	« Nourri ? »
559	« Logé ? »
560	« Employé ? »
561	« Dans des relations stables, durables et saines ? »
562	« Ouais, un truc comme ça. »
563	« Mais au final, les Errants se font un paquet de couronnes dans la cité. Pendant que les gens d'Urth souffrent. »
564	« Et on aime pas ça. »
565	« On aime pas. »
566	« On aime vraiment pas. »
567	« Vraiment pas ? »
568	« Les Errants apportent la prospérité à tous. Les gens d'Urth s'en porteront mieux. À terme. »
569	« On dirait que vous détestez la cupidité de Reeds plus que vous ne détestez les immigrés. »
570	« Les Errants apportent la démocratie et la stabilité. Ça a un coût. »
571	« Je pense qu'on devrait garder les choses exactement comme elles sont maintenant. »
572	« Trouvez-vous juste un boulot. Ça peut pas être si dur. »
573	« On aime vraiment pas. »
574	Le gamin silencieux marmonne : « On aime pas. »
575	« On aime pas. »
576	« On n'est pas d'accord. »
577	« Oui ! C'est exactement ça ! »
578	Il est si content de ne pas avoir à se sentir raciste.
579	« Bon, on n'a pas les moyens de payer ce coût. »
580	« D'accord. On n'est pas d'accord. »
581	« Facile à dire pour vous. »
582	« Vous avez essayé de décrocher un boulot dans l'une des guildes ces dernières années ? »
583	« Soixante-dix heures par semaine à la poissonnerie me suffisaient à peine à payer le loyer. Ajoutez un peu de bouffe par-dessus, et c'est à peine assez pour survivre. »
584	« Et puis ils ont baissé le taux horaire, pour tenir sous la pression des investisseurs. Vous savez, de <i>Reeds</i>. »
585	« C'est un cirque. »
586	« Merci. »
587	« ...Quoi ? »
588	Le gamin blond te regarde, les yeux confus et fuyants.
589	Ça n'a pas encore fait tilt.
590	« Ouais. Vous seriez propulsé direct à l'entraînement. »
591	Le gamin commence à marmonner tout seul.
592	Une peur intense le submerge soudain.
593	« Mais c'est... »
594	(Pointer le gamin qui n'arrête pas de lancer des tours de magie.) « Et toi tu pourrais être clerc un jour. »
595	Le gamin dégingandé commence à parler, mais se retient.
596	Il réalise que tu as raison. Et il semble effrayé par cette possibilité.
597	(Sortir du papier et leur écrire à chacun une recommandation officielle.)
598	Ils ont l'air stupéfaits tandis que tu leur tends les papiers.
599	« Vous êtes sérieux ? »
600	« La Garde-d'Urth ? C'est pas... des <i>clercs</i> ? »
601	« Plein de sortes de Garde-d'Urth. Des Guetteurs de Rue aux Cavaliers. Tu ferais un super Garde-Mur, grand gaillard. »
602	« Oh. Garde-Mur ? Genre, avec une <i>armure</i> ? »
603	« Huh. Je croyais que seuls les nobles pouvaient être Cavaliers. »
604	« Non, ils ont changé ça. Je l'ai lu dans le journal. Même si être Guetteur de Rue a l'air d'un boulot un peu merdique... »
605	Tandis que ses amis parlent, le gamin blond regarde sa recommandation, incrédule.
606	« Alors, c'est... »
607	Plus de corps dans la machine.
608	Prudence. Si tu les intègres au système, ils n'auront pas la chance de continuer cette « Résistance ».
609	Ces gars feront de bons guerriers.
610	Bien sûr, si tu échoues, ils pourraient rejeter toute l'idée.
611	Tu veux te débarrasser d'eux ? Fais juste appel à leurs rêves.
612	Ces gamins n'écouteront probablement pas. Mais... peut-être ?
613	Fais-leur juste confiance pour décider eux-mêmes.
614	Plus si au chômage que ça !
615	Les convaincre de s'engager.
616	« Un boulot. C'est à prendre ou à laisser. »
617	Ces gars sont des idiots.
618	Mais des idiots têtus. Parfaits pour le camp d'entraînement.
619	Fais-leur juste comprendre qu'ils peuvent faire toutes leurs conneries politiques depuis l'intérieur du système.
620	« Il est temps de mettre vos convictions à l'épreuve, les gars. »
621	Ils te regardent tous.
622	« Le système est brisé. Mais il ne peut être réparé que par ceux qui ont le pouvoir. Le pouvoir au sein même de la cité. »
623	« Vous voulez qu'on- »
624	« J'ai besoin que vous rejoigniez la Garde-d'Urth. C'est le seul moyen d'obtenir jamais assez d'influence pour changer cette cité. »
625	« Je peux pas juste- »
626	« J'imagine que je pourrais ? Papa serait content si j'avais un boulot stable. »
627	« Ouais, c'est pas une si mauvaise idée... »
628	« On a une armure ? »
629	(Lui taper sur l'épaule.) « Autant d'armure que tu peux en porter. »
630	« ...Et comment. »
631	« Hm. »
632	Prudence. Si tu ne veux pas qu'ils détalent et s'engagent tout de suite, c'est-à-dire...
633	Ta quête échouera si tu les envoies au loin.
634	Peut-être leur dire d'attendre. Ou tu perdras la quête...
