idx	prefix	english
500		Just let him live his life. 
501		More like, un-live it. 
502		Did you just instantly memorize the scroll after it flew out of the skull's mouth? 
503		<i>Degenerate</i>. 
504		Terrible. But a spell is a spell. 
505		"You've earned it, my <i>evil</i> apprentice." 
506		As long as you use it for selfless goals, there is no evil in such magic. 
507		Probably. 
508		Glorious. Another tier of magic unlocked. 
509		Even if it's just a third level spell, this will surely lead to greater things in the future. 
510		Speak with Dead? But you've been speaking with this skull all this time...? 
511		"If you have any other questions, go ahead." 
512	DC8 int-	"Speak with Dead. That's five questions, right?" 
513	FC8 int-	"Haven't I been speaking with you this whole time? Is this like Speak with Dead?" 
514		"Yes indeed!" 
515		"Nah. I'm just a talkative lich. Normally you only get five questions." 
516		"Plus, the spell does not allow the spirit to learn anything new- it just literally animates a simile of the creature." 
517		"It's an extraction tool, not a way to learn information." 
518		"So if a person is being targeted by Speak with Dead - and then resurrects - that person will not remember the questions? Or answers it gives?" 
519		"Not one bit." 
520		"Except, of course..." 
521		"There have been recorded instances of it happening. Rare. Very rare." 
522		"But only for creatures entangled so heavily in the Strings of Jor... that their spirit itself grows <i>tendrils</i> so to speak." 
523		"If the spirit lives entirely within the Strings then it theoretically could listen in on the Speak with Dead-conversation." 
524		"But that's entirely based on conjecture, along with some instances I've encountered during my necromantic studies." 
525		"Nothing to base a world-view on, wouldn't you say?" 
526		"Interesting." 
527		"Indeed." 
528		"Good job on this. I can see you have an extreme talent for handling Strings, beyond what I've seen in many youngsters." 
529		"I would love to watch you burn out on a battlefield among hags and legionaries...!" 
530		The skull lets out crazed laughter while spinning around in the air. 
531		"Anything else you want?" 
532		"Like what?" 
533		"A skull?" 
534		"A lich?" 
535		"Dead?" 
536		"So... handsome?" 
537		He goes silent for a few seconds. 
538		Clearly a rarity once you get him talking. 
539		"I don't know what you are talking about." 
540		The demi-lich is probably in denial about the whole being-a-skull-thing. 
541		Is he being purposefully obtuse? 
542		"Don't kiss ass, Cleric! Nobody likes that." 
543		"He's right about that. Usually." 
544		"Ah, that." 
545		"Long story!" 
546		"I've been around since the three-hundreds." 
547		"Arcane Era?" 
548		"Divine Era?" 
549		"...Fade Era?" 
550		"...Not Gate Era, is it?" 
551		"Of course! What else?" 
552		The skull pauses its rotating and focuses on you. 
553		"I'll talk your skin off, Cleric." 
554		Please. No. 
555		He clearly loves to talk. Any question you ask, he will answer. 
556		"No. I'm not that old. Come on." 
557		"By the Strings, no! Are you insane?" 
558		"I wouldn't be talking with you if I was a lich of the fucking Fade Era, come on! I'd be over a millennium. And a half!" 
559		"You think I'm a damn Antesepalian?" 
560		"The Gate Era began over four <i>thousand</i> years ago. Do you realize how few relics, let alone creatures, still exist from that time?" 
561		"I should finger you just for saying such a stupid thing!" 
562		Terrible phrasing. 
563		Just absolutely awful. 
564		The demi-lich is referring to Finger of Death. Nothing else. 
565		What is this lich suggesting?! 
566		"Where did you grow up?" 
567		"Who taught you necromancy?" 
568		"What is your greatest accomplishment?" 
569		"You have any kids?" 
570		"Cool. That gives me a better picture of your life." 
571		"In a small village, called Cree-Iv." 
572		"We had barbarian invasions from the Vourgeni border every year. To protect them, I raised our dead from the village crypts." 
573		"Those were some bloody battles, I'll tell you! Took a dozen heads before the message got into their thick giant-skulls." 
574		"A ghost, actually. Haunted a ruin outside my father's farmstead." 
575		"Led me to my first spellbook. Told me how to pull Strings and fast tracked my spell slot accumulation." 
