idx	french
0	La femme humaine vérifie fébrilement les tuyaux et les rouages de l'épaisse presse à cuivre.
1	Elle ne t'accorde qu'un rapide coup d'œil.
2	Son attention est sur la MACHINE.
3	« M. le Clerc, c'est ça ? »
4	« Tout le monde n'arrête pas de parler de toi. Va savoir pourquoi. »
5	« Je capte pas le battage. »
6	« Je suis plutôt spécial, comme ça. »
7	« ...Qu'est-ce qu'ils disent ? »
8	« Chouette machine. »
9	« Bien sûr que tu l'es. »
10	« Rien que des trucs bizarres. »
11	« Merci. »
12	Elle soupire et lève les yeux vers toi.
13	« T'avais quelque chose d'intéressant à dire, ou tu me fais juste perdre mon temps ? »
14	R-« Un peu à cran, non ? »
15	« J'ai juste quelques questions. » (Éviter le contact visuel.)
16	« À cran ? »
17	« <b>À CRAN</b> ?! »
18	Mauvaise manœuvre, hombre.
19	C'était mesquin.
20	Tu regardes autour, croisant le regard d'un des nains. Il secoue lentement la tête vers toi.
21	« Je suis <i>incroyablement</i> occupée ! J'ai un tas de- »
22	Elle prend une inspiration, puis croise les bras.
23	« Tu crois que tu dirais ça si j'étais un homme ? »
24	(Lever les bras.) « Me fais pas de mal, je t'en prie. »
25	« Si t'étais un homme, je te manquerais jamais de respect comme ça, de peur de me faire botter le train. »
26	« Je le retire. Tu n'as pas l'air à cran du tout. »
27	« Écoute, je suis désolé. Je le pensais pas comme ça. »
28	« Alors tu veux dire- tu dis que la peur de <i>représailles violentes</i> est la seule chose qui t'empêche d'agir comme un connard ? »
29	« En gros. »
30	« Peut-être ? »
31	« Alors quoi, si j'avais une- une baguette de projectiles ? Ou une arbalète ? »
32	« Tu ferais ton connard alors ? »
33	« Non. Là je te respecterais. »
34	« ...Je suis désolé, je voulais pas te provoquer comme ça. »
35	« J'essaierais probablement de te la voler. Vu que je suis un roublard sournois. » (Sourire en coin.)
36	« D'accord. Bien sûr. Je veillerai à me procurer une arme à l'avenir. »
37	Elle ricane et fronce les sourcils.
38	« Tu vois, je crois que t'es juste un connard de plus qui pense que le monde lui doit un sourire et une branlette. »
39	C'est drôle.
40	Pas venant d'elle.
41	L'UTOPIE.
42	Non. Elle ne te doit rien, ni personne d'autre.
43	Tu agis bien de cette façon.
44	COMMENTAIRES CRUS SUR LE PÉNIS.
45	PRENDS GARDE. PRENDS GARDE...
46	« <b>Pénis</b>. » (Avoir l'air horrifié.)
47	« Je... non, merci. » (Avoir l'air gêné.)
48	« Le monde ne me doit rien. »
49	« Je sais ce que c'est. »
50	« Tu as raison. Je suis désolé. »
51	« Quoi ? »
52	« C'est quoi ce bordel ? »
53	Elle te scrute des yeux.
54	« ...Peu importe. »
55	Elle lève les yeux au ciel. « Bien. Fais vite. »
56	« Bon, excuses acceptées. J'imagine. »
57	Elle ne t'accorde qu'un rapide coup d'œil. Mais elle semble te reconnaître...
58	« M. le Clerc. Tu n'arrêtes pas de surgir. »
59	« Comment s'est passée la livraison ? »
60	« Je vais où bon me semble. »
61	« Je suis là pour aider la cause ! »
62	« Assez bien. Le retard a été une plaie. »
63	« Mais ça valait un peu le coup de voir la tête de ces connards quand tu les as remballés. »
64	« Clairement. Mais quand même, merci pour l'aide dans ce bras de fer. »
65	« C'était quand même un retard, mais ça valait un peu le coup de voir la tête de ces connards quand tu les as remballés. »
66	« Ah bon ? »
67	« Hm. D'accord. »
68	« J'imagine que t'as déjà fait tes preuves. Grâce à toi on a fait livrer les papiers. Avec un léger retard. »
69	« Ça valait totalement le coup, cela dit, rien que pour voir la tête de ces connards quand tu les as remballés. »
70	« Rollo et ses amis idiots n'arrêtent pas d'interrompre aux pires moments possibles. »
71	« Peut-être que maintenant ils vont enfin arrêter. »
72	« M. le Clerc. Encore toi. »
73	« Mademoiselle Modissa. Encore toi. »
74	« Tu ne t'attires pas d'autres ennuis, si ? »
75	« Essaie pas de m'imiter. T'es mauvais à ça. »
76	« Ça t'importe ? »
77	« Oui. Je suis là pour aider le mouvement. »
78	« Pas vraiment. Juste par politesse. »
79	« Un peu. »
80	Elle ricane. « Ça s'est bien passé. Un peu en retard. »
81	« Oh non. Jamais. »
82	Sa voix trahit le sarcasme. Comme c'est aimable à elle de te croire assez malin pour le remarquer.
83	Content de l'entendre. Attends...
84	« J'imagine que je devrais être reconnaissante que t'aies empêché Rollo et ses idiots de brûler nos papiers. »
85	« M. le Clerc. Ou devrais-je dire, M. le Merdeux. »
86	« C'est injustifié. »
87	« Je mérite ça. »
88	« Bonjour à toi aussi. »
89	« Ça ne l'est pas. »
90	« Si, tu le mérites. »
91	« Répète-le. »
92	« ...Bref. »
93	« ...Non. »
94	« Répète. Le. Je le mérite. »
95	« ...T'es un merdeux ? »
96	« Merci. »
97	« J'arrive pas à croire qu'Alfoz t'ait laissé entrer ici. »
98	« Toi aussi, <i>type silencieux de la HWBT</i> », dit-elle en claquant la langue.
99	Il lève les mains. « Hé, me mêle pas à ça. »
100	« Tu nous as vraiment mis dans la merde, tu sais ? »
101	« On a perdu une livraison entière. À cause de tes conneries. »
102	« C'est la loi. »
103	« C'était un choix difficile. »
104	« Je suis là pour m'en excuser. Et pour soutenir le mouvement. »
105	« Si t'as déjà eu affaire à des trucs légaux dans cette cité, tu saurais foutrement bien que tout est une putain de zone grise. »
106	« Alors ferme-la. »
107	« La fermer ? »
108	« Je suis désolé. Vraiment désolé. J'aurais vraiment pas dû trancher en leur faveur. »
109	« La loi, c'est la loi. »
110	« Ça aussi. »
111	« T'es comme un golem. Figé et sans pensée. »
112	La fille secoue la tête. « Ça t'a paru plutôt facile. »
113	« Vraiment ? »
114	« Oui. Je suis une Azgale dans le cœur maintenant. »
115	« Nan. Je plaisante. »
116	« Très bien, alors, M. le Bouffon. »
117	« Oh. M. le Clerc. »
118	« Tu cherches d'autres Azgals à exécuter ? »
119	« On verra. »
120	« C'était une petite exagération. Peut-être. »
121	« Je suis là pour m'excuser. Et pour soutenir le mouvement. »
122	« Oooh. Effrayant. »
