idx	french
1000	Si tu lui résistes, elle retournera simplement au savant.
1001	Si tu souhaites le protéger- laisse-la entrer.
1002	Tenter de lui résister.
1003	(La laisser entrer.)
1004	Ton esprit est une forteresse.
1005	Les murmures spectraux l'envahissent malgré tout.
1006	Mais ils sont arrêtés par la douve- dansant comme une couronne autour de ton esprit.
1007	Jusqu'à ce que les esprits passent au-delà- ciblant une fois de plus Snurre.
1008	Ton esprit est une forteresse- les portes défoncées par une invasion spirituelle.
1009	Ça déferle à l'intérieur. Chaque interstice empli de murmures spectraux.
1010	Des murmures et des <i>cris</i>.
1011	Et tu ouvres la porte.
1012	Tu recules, regardant les énergies du livre se concentrer sur l'esprit du savant.
1013	Son corps tressaute. Ses membres se tordent.
1014	« <shake>...GAH</shake> ! »
1015	Pendant une vingtaine de secondes.
1016	Puis il cesse ses mouvements erratiques.
1017	Et s'affaisse dans son fauteuil.
1018	« Que les dieux soient damnés... »
1019	« Vérifie s'il respire. »
1020	« Monsieur Appledent ? »
1021	(Se pencher pour chercher un pouls.)
1022	« TANT PIS. »
1023	Le halfelin bouge. Ses yeux vides - puis LUISANTS.
1024	« ÇA DEVRA SUFFIRE. »
1025	Sa gorge émet de profondes vibrations bourdonnantes, imitant celles de la parole.
1026	Une possession spectrale.
1027	Comme c'est charmant.
1028	Son esprit est envahi par l'esprit animé.
1029	Avance avec prudence.
1030	« Oh non. »
1031	« Qu'est-ce qui cloche avec votre voix ? »
1032	(Attendre de voir ce qu'il fait.)
1033	Il se penche dans le fauteuil, semblant regarder autour de lui- mollement, souplement.
1034	Puis les yeux pâles du halfelin se posent sur toi.
1035	« JE SUIS CIVIDIX. TU AS ENTENDU PARLER DE MOI, N'EST-CE PAS ? »
1036	« Alors c'est le- c'est le type. »
1037	« Le type qui a écrit ce livre ? »
1038	« Je vois. Salutations, Seigneur-Savant. » (Se méfier du halfelin possédé.)
1039	(Se tenir prêt à tout, en respirant lourdement.)
1040	« TU N'ES PAS UN HOMME TRÈS INTELLIGENT, N'EST-CE PAS ? »
1041	« C'est possible, oui. »
1042	« Il n'y a pas de bonne façon de répondre à ça, alors je vais simplement rester planté là, comme un homme stoyique. »
1043	« Nan-nan. »
1044	« UN <i>STOYIQUE</i> ? »
1045	« TU VEUX DIRE, <i>STOÏQUE</i> ? »
1046	« ...Non. »
1047	« Peut-être ? »
1048	« QUE JOR SOIT DAMNÉ. JE SUIS CONVOQUÉ POUR M'OCCUPER D'UN ATTARDÉ. »
1049	Voilà un vilain mot, d'une autre ère.
1050	C'est là un vilain homme de cette ère précise.
1051	Soutire-lui un peu de savoir, avant qu'il ne passe à autre chose pour de bon.
1052	« UN PEU DE MANIÈRES. BIEN. »
1053	« TA TENTATIVE STUPIDE DE BRISER LE SCEAU M'A LIBÉRÉ », poursuit mollement le halfelin.
1054	Il ouvre alors la bouche, une lumière consumant l'espace entre vous.
1055	« Oh putain ! »
1056	Le gobelin plonge sur le côté.
1057	<shake>VOILÀ</shake>.
1058	NOUS PARLERONS SANS INTERRUPTION.
1059	(Se prendre la tête et gémir.)
1060	Ta vision devient éclatante.
1061	TANT PIS.
1062	ÇA DEVRA SUFFIRE.
1063	Qu'est-ce qui se passe ?
1064	Sors de ma tête !
1065	Hé. Euh, qui êtes-vous ?
1066	RÉFLÉCHIS UN PEU AVANT DE PARLER.
1067	UN HOMME ? OU UN ENFANT APEURÉ ?
1068	J'ATTENDAIS MIEUX.
1069	UN HUMAIN SI OBTUS. COMME NOUS SOMMES TOMBÉS BAS.
1070	Quoi ? Qui êtes-vous ?
1071	JE SUIS CIVIDIX.
1072	Le type qui a écrit ce livre ?
1073	Je vois. Salutations, Seigneur-Savant. (Se méfier de cette rencontre mentale.)
1074	Que voulez-vous ? Pourquoi êtes-vous entré dans mon esprit ?
1075	TU N'ES PAS UN HOMME TRÈS INTELLIGENT, N'EST-CE PAS ?
1076	C'est possible, oui.
