UP_Zombie	The zombie is dead. 	Le zombie est mort. 
UP_Zombie	Which makes it not a zombie any longer. 	Ce qui fait qu'il n'est plus un zombie. 
UP_Zombie	However, you also cannot resurrect it, nor cast any type of Speak with Dead on it, due to its shut mouth. 	Cependant, tu ne peux pas non plus le ressusciter, ni lancer quelque type de Communication avec les Morts sur lui, à cause de sa bouche fermée. 
UP_Zombie	So really, you have no reason to interact with this unmoving corpse. 	Donc vraiment, tu n'as aucune raison d'interagir avec ce cadavre immobile. 
UP_Zombie	I see. But I thought I just heard something? 	Je vois. Mais j'ai cru entendre quelque chose ? 
UP_Zombie	No. You did not. 	Non. Tu n'as rien entendu. 
UP_Zombie	Oh. So... 	Oh. Alors... 
UP_Zombie	Go do something else. 	Va faire autre chose. 
UP_Zombie	E-Got it. 	Compris. 
UP_Zombie	You approach the zombie. 	Tu approches du zombie. 
UP_Zombie	It turns to look at you, its eyes hollow and soul-less. 	Il se tourne pour te regarder, ses yeux creux et sans âme. 
UP_Zombie	\"You know this guy?\" 	« Tu connais ce type ? » 
UP_Zombie	\"Hey there buddy. Sorry about last time.\" 	« Salut copain. Désolé pour la dernière fois. » 
UP_Zombie	\"I think Visken is looking for you.\" 	« Je crois que Visken te cherche. » 
UP_Zombie	\"A fucking <i>ancient</i> friend. His skin looks like rotten leather.\" 	« Un putain de <i>très vieil</i> ami. Sa peau ressemble à du cuir pourri. » 
UP_Zombie	The zombie lets out a cold moan. 	Le zombie laisse échapper un gémissement froid. 
UP_Zombie	\"Seriously, thanks. I have no idea why you don't just bite my finger off when I shove it in there.\" 	« Sérieux, merci. J'ai aucune idée pourquoi tu m'arraches pas le doigt quand je le fourre là-dedans. » 
UP_Zombie	The zombie groans. 	Le zombie grogne. 
UP_Zombie	\"He does not appear hostile.\" 	« Il n'a pas l'air hostile. » 
UP_Zombie	\"Hm? Oh! This is undead!\" 	« Hm ? Oh ! C'est un mort-vivant ! » 
UP_Zombie	\"They bite. Sometimes. Sometimes friendly. This is friendly. Yes.\" 	« Ils mordent. Parfois. Parfois amical. Celui-ci est amical. Oui. » 
UP_Zombie	Do NOT let him get away this time. 	NE le laisse PAS s'échapper cette fois. 
UP_Zombie	You must DESTROY it. VANQUISH it! 	Tu dois le DÉTRUIRE. Le VAINCRE ! 
UP_Zombie	Don't make it angry, okay? 	Ne le mets pas en colère, d'accord ? 
UP_Zombie	You've faced enough horrors down here... 	Tu as affronté assez d'horreurs ici en bas... 
UP_Zombie	\"So, uh... what's up?\" 	« Alors, euh... quoi de neuf ? » 
UP_Zombie	(Get ready for a fight.) \"So it's come to this, huh?\" 	(Te préparer au combat.) « Alors on en est là, hein ? » 
UP_Zombie	\"I think you're lost. You're lost, right?\" 	« Je crois que tu es perdu. Tu es perdu, hein ? » 
UP_Zombie	The zombie shuffles towards you, just a step, and then... 	Le zombie traîne des pieds vers toi, juste un pas, et puis... 
UP_Zombie	Down on one knee, then down on the ground. 	Sur un genou, puis sur le sol. 
UP_Zombie	It just lays down, then it stops moving. 	Il s'allonge simplement, puis cesse de bouger. 
UP_Zombie	\"Uh. Excuse me?\" 	« Euh. Pardon ? » 
UP_Zombie	Its animation has ended. 	Son animation s'est terminée. 
UP_Zombie	It must have died of natural causes. 	Il a dû mourir de causes naturelles. 
UP_Zombie	<i>Natural</i> causes? 	Causes <i>naturelles</i> ? 
UP_Zombie	There's a joke here somewhere, but you cannot find it. 	Il y a une blague là quelque part, mais tu n'arrives pas à la trouver. 
UP_Zombie	\"Huh.\" 	« Tiens. » 
UP_Zombie	\"I'll be damned.\" 	« Que je sois damné. » 
UP_Zombie	\"It was time.\" 	« C'était son heure. » 
UP_Zombie	E-What an anticlimax. 	Quel anticlimax. 
UP_LivingRoots	At the foot of the snail-ruins, you watch a mass of writhing roots moving about - ever so slowly - around a series of corpses. 	Au pied des ruines-escargot, tu regardes une masse de racines tortueuses se déplacer — très lentement — autour d'une série de cadavres. 
UP_LivingRoots	Skeletons, to be precise. 	Des squelettes, pour être précis. 
UP_LivingRoots	Bony boys. 	Des gars osseux. 
UP_LivingRoots	This reminds you of that magazine you read as a kid, <i>Lord Fikki and Bony Tim</i>. 	Cela te rappelle ce magazine que tu lisais enfant, <i>Lord Fikki et Tim l'Osseux</i>. 
UP_LivingRoots	A classic. 	Un classique. 
UP_LivingRoots	That is a lovely helmet. 	C'est un joli heaume. 
UP_LivingRoots	You see it, straddled upon the brow of a skeletal face. 	Tu le vois, posé à califourchon sur le front d'un visage squelettique. 
UP_LivingRoots	It is ancient. Must be thousands of years old. 	Il est ancien. Doit avoir des milliers d'années. 
UP_LivingRoots	It must be late Fade Era, or early early Divine Era. 	Cela doit dater de la fin de l'Ère du Déclin, ou du tout début de l'Ère Divine. 
UP_LivingRoots	However, a corpse would never remain this intact over hundreds of years, without esoteric means. Most likely, these were adventurers from a later era who simply used that ancient helmet. 	Cependant, un cadavre ne resterait jamais aussi intact pendant des centaines d'années, sans moyens ésotériques. Très probablement, c'étaient des aventuriers d'une ère ultérieure qui utilisaient simplement cet ancien heaume. 
UP_LivingRoots	Just like <b>you</b> should do. 	Comme <b>tu</b> devrais le faire. 
UP_LivingRoots	\"I hope you're not thinking of what I think you're thinking.\" 	« J'espère que tu penses pas à ce que je crois que tu penses. » 
UP_LivingRoots	It looks like the type of helm that would bring great mindfulness. 	Il a l'air du genre de heaume qui apporterait une grande pleine conscience. 
UP_LivingRoots	As well as the wisdom of a previous era. 	Ainsi que la sagesse d'une ère précédente. 
UP_LivingRoots	Interesting. 	Intéressant. 
UP_LivingRoots	The roots wriggle and writhe a bit more. 	Les racines se tortillent et frétillent un peu plus. 
UP_LivingRoots	The living roots writhe around before you. 	Les racines vivantes se tordent devant toi. 
UP_LivingRoots	Not quite hostile, not quite friendly. 	Pas tout à fait hostiles, pas tout à fait amicales. 
UP_LivingRoots	E-Alright. 	Bien. 
UP_LivingRoots	\"Could? Sure.\" 	« Pourrais-je ? Certes. » 
UP_LivingRoots	\"Should? Probably.\" 	« Devrais-je ? Probablement. » 
UP_LivingRoots	\"Will? Absolutely not.\" 	« Le ferai-je ? Absolument pas. » 
UP_LivingRoots	\"Hurting nature is a fool's choice.\" 	« Blesser la nature est le choix d'un insensé. » 
UP_LivingRoots	\"More than usual, within these green paths. I would advise you to leave it alone.\" 	« Plus qu'à l'ordinaire, dans ces sentiers verts. Je vous conseillerais de laisser tranquille. » 
UP_LivingRoots	\"Boring.\" 	« Ennuyeux. » 
UP_LivingRoots	\"Smart thinking.\" 	« Réflexion intelligente. » 
UP_LivingRoots	\"...So you can't burn it down?\" 	« ...Donc vous ne pouvez pas le brûler ? » 
UP_LivingRoots	\"That is an unnecessary comment, Cleric.\" 	« C'est une remarque inutile, Clerc. » 
UP_LivingRoots	\"But I will take it into account.\" 	« Mais j'en tiendrai compte. » 
UP_LivingRoots	\"Thank you for the compliment, Cleric.\" 	« Merci pour le compliment, Clerc. » 
UP_LivingRoots	\"Cleric.\" 	« Clerc. » 
