DS_Rollo	\"Yeah!\" 	« Ouais ! » 
DS_Rollo	(Continuer à écouter.) 	(Continuer d'écouter.) 
DS_Rollo	Rollo crosses his arms. \"Vas-y.\" 	Rollo croise les bras. « Vas-y. » 
DS_Rollo	\"Oh oui. I read about that. She lived with mimics for a whole year, didn't she?\" 	« Ah ouais. J'ai lu ça. Elle a vécu avec des mimétiques pendant une année entière, hein ? » 
DS_Rollo	(Continuer à écouter.) 	(Continuer d'écouter.) 
DS_Rollo	\"Hey!\" 	« Hé ! » 
DS_Rollo	\"Uh...\" 	« Euh... » 
DS_Rollo	E-« À plus. » 	« À plus. »\"\" 
DS_Rollo	\"What?\" 	« Quoi ? » 
DS_Rollo	\"Uh. Pas ici. Bring it to the Rollermill, okay?\" 	« Euh. Pas ici. Apporte-le à la Minoterie, d'accord ? » 
DS_Rollo	\"Yeah.\" 	« Ouais. » 
DS_Rollo	Yes. 	Oui. 
DS_Rollo	\"What?\" 	« Quoi ? » 
DS_Rollo	\"Uh.\" 	« Euh. » 
DS_Rollo	\"No.\" 	« Non. » 
DS_Rollo	« ...D'accord. » 	« ... D'accord. » 
DS_Rollo	\"Non, tu n'y arrives pas.\" 	« Non vous ne pouvez pas. » 
DS_Rollo	\"Uh...\" 	« Euh... » 
DS_Rollo	\"Que diable... ?\" 	« Mais qu'est-ce que... ? » 
DS_Rollo	« ...D'accord. » 	« ... D'accord. » 
DS_Rollo	\"Oh dieux. Pas encore ça...\" 	« Oh mon dieu. Pas encore ça... » 
DS_Rollo	It is. 	C'est vrai. 
DS_Rollo	R-\"Pars. Maintenant.\" 	\"Pars. Maintenant.\" 
DS_Rollo	\"D'accord, d'accord...\" 	« Ouais, ouais... » 
DS_Rollo	E-Je suis fier de moi. 	Je suis fier de moi. 
DS_Rollo	The lanky kid shakes his head profusely. \"No, no. Rien. I was just joking around.\" 	Le gamin dégingandé secoue la tête vigoureusement. « Non, non. Rien. Je plaisantais. » 
DS_Rollo	« Je vous crois. » 	« Je te crois. » 
DS_Rollo	\"Oh oui. Rollo used to write letters to Modissa back in school. I remember that.\" 	« Oh ouais. Rollo écrivait des lettres à Modissa à l'école. Je m'en souviens. » 
DS_Rollo	\"No.\" 	« Non. » 
DS_Rollo	\"No?\" 	\"Non ?\" 
DS_Rollo	\"C'est tout. J'ai fini.\" 	« C'est tout. J'ai fini. » 
DS_Rollo	\"Oh oui. Dinkleberry, right?\" 	« Ah ouais. Dinkleberry, c'est ça ? » 
DS_Rollo	\"Yeah.\" 	« Ouais. » 
DS_Rollo	\"Dirt?\" 	« Des trucs croustillants ? » 
DS_Rollo	\"Intéressant. That could be useful if I want to push her buttons later.\" 	« Intéressant. Ça pourrait être utile si je veux la titiller plus tard. » 
DS_Rollo	« ...D'accord. » 	« ... D'accord. » 
DS_Rollo	« Quoi ?! » 	\"Quoi ?!\" 
DS_Rollo	\"Oh.\" 	« Oh. » 
DS_Rollo	\"Cool.\" 	« Cool. » 
DS_Well	R-(Sauter.) 	(Sauter.) 
DS_Well	E-(Partir.) 	(Partir.) 
DS_Well	No. 	Non. 
DS_Well	Surely. 	Assurément. 
DS_Well	\"Eh bien regarde-moi ça.\" 	« Eh ben, regardez-moi ça. » 
DS_Well	TRUTH. 	VÉRITÉ. 
DS_Well	\"NO!\" 	« NON ! » 
DS_Well	\"Eh.\" 	« Bof. » 
DS_Well	\"No.\" 	« Non. » 
DS_Well	Then... 	Puis... 
DS_Well	\"Haha!\" 	« Haha ! » 
DS_Well	\"Huh. Eh bien regarde-moi ça.\" 	« Hm. Eh ben regarde-moi ça. » 
DS_Well	But... 	Mais... 
DS_Well	BUT...! 	MAIS...! 
DS_Well	Tu VIS. 	Vous VIVEZ. 
DS_Well	(Haleter pour reprendre ton souffle.) 	(Suffoquer.) 
DS_Alfoz	\"Oh.\" 	« Oh. » 
DS_Alfoz	\"Bah!\" 	« Bah ! » 
DS_Alfoz	A kiss? 	Un baiser ? 
DS_Alfoz	E-Bon, alors. 	Eh bien alors. 
DS_BlockingBarrels	E-(Partir.) 	(Partir.) 
DS_BlockingBarrels	\"Oui, oui.\" 	« Oui, oui. » 
DS_BlockingBarrels	E-Neat. 	Neat. 
DS_BlockingBarrels	\"No.\" 	« Non. » 
DS_BlockingBarrels	\"Pourquoi pas ?\" 	« Pourquoi pas ? » 
DS_BlockingBarrels	\"Him.\" 	« Lui. » 
DS_BlockingBarrels	\"Me?\" 	« Moi ? » 
DS_BlockingBarrels	\"Oh. Intéressant.\" 	« Oh. Intéressant. » 
DS_BlockingBarrels	\"Nah. Pas maintenant. I can do this later.\" 	« Nan. Pas maintenant. Je peux faire ça plus tard. » 
DS_DonationBowl	E-La laisser jouer. 	La laisser jouer. 
DS_DonationBowl	Oui. Tu t'en veux. 	Oui. Tu en as une. 
DS_DonationBowl	You do. 	Oui, tu vois. 
DS_DonationBowl	Rude! 	Impoli ! 
DS_DonationBowl	(Te contenter d'incliner la tête.) 	(Se contenter d'incliner la tête.) 
DS_DonationBowl	\"Uh. Sure. Ouais, pourquoi pas ?\" 	« Euh. Bien sûr. Ouais, pourquoi pas ? » 
DS_DonationBowl	Il hoche la tête. \"Yeah. I'm not sticking around for that one.\" 	Il acquiesce. « Ouais. Je reste pas dans le coin pour celui-là. » 
DS_DonationBowl	E-J'en ai fini ici. J'ai fait ce que je pouvais. 	J'en ai fini ici. J'ai fait ce que je pouvais. 
DS_DonationBowl	\"Hey!\" 	« Hé ! » 
DS_DonationBowl	Oh boy. 	Aïe aïe. 
