Ettir_Companion	E-\"Continuons.\" 	\"Continuons.\" 
Ettir_Companion	\"How?\" 	« Comment ? » 
Ettir_Companion	\"Hm?\" 	« Hum ? » 
Ettir_Companion	\"Elle...\" 	« C'est... » 
Ettir_Companion	\"Yeah.\" 	« Ouais. » 
Ettir_Companion	\"Okay.\" 	« D'accord. » 
Ettir_Companion	\"Intéressant. Well, that ruins my plan.\" 	\"Intéressant. Voilà qui ruine mon plan.\" 
Ettir_Companion	\"Bon à savoir.\" 	« Bon à savoir. » 
Ettir_Companion	\"Comme c'est intéressant.\" 	« Comme c'est intéressant. » 
Ettir_Companion	\"En effet.\" 	« En effet. » 
Ettir_Companion	\"No.\" 	« Non. » 
Ettir_Companion	\"Okay.\" 	« D'accord. » 
Ettir_Companion	\"Why?\" 	« Pourquoi ? » 
Ettir_Companion	\"I see. You're simply too powerful to require healing, then.\" (Laisser tomber.) 	\"Je vois. Tu es simplement trop puissante pour nécessiter une guérison, alors.\" (Laisser tomber.) 
Ettir_Companion	Ses multiples yeux te fusillent du regard. 	Ses yeux innombrables vous fusillent du regard. 
Ettir_Companion	M-\"...Intéressant.\" 	\"...Intéressant.\" 
Ettir_Companion	\"Oh.\" 	« Oh. » 
Ettir_Companion	\"I understand. Thank you for sharing.\" (Laisser tomber.) 	\"Je comprends. Merci de t'être confiée.\" (Laisser tomber.) 
Ettir_Companion	\"Yes.\" 	« Oui. » 
Ettir_Companion	\"J'y ai combattu.\" 	« Oui. » 
Ettir_Companion	\"Ce n'est pas le cas.\" 	« Ce ne l'est pas. » 
Ettir_Companion	\"I.\" 	\"Je.\" 
Ettir_Companion	BEHELD. 	REGARDÉ. 
Ettir_Companion	\"Allez. Talk normally.\" 	\"Allons. Parle normalement.\" 
Ettir_Companion	\"Yes.\" 	« Oui. » 
Ettir_Companion	\"Je suis d'accord.\" 	« Je suis d'accord. » 
Ettir_Companion	\"Compréhensible.\" 	« Compréhensible. » 
OP_Isk	A seal? 	Un sceau ? 
OP_Isk	Indeed. 	En effet. 
OP_Isk	E-Je m'occuperai de ceci plus tard. 	Je m'occuperai de ceci plus tard. 
OP_Isk	« ...Oui. » 	« ... Oui. » 
OP_Isk	\"Vas-y. Ask.\" 	\"Allez-y. Demandez.\" 
OP_Isk	« ...D'accord. » 	« ... D'accord. » 
OP_Isk	\"Oh.\" 	« Oh. » 
OP_Isk	\"Lady?\" 	\"Madame ?\" 
OP_Isk	« Allô ? » 	« Bonjour ? » 
OP_Isk	\"Geez.\" 	\"Bon sang.\" 
OP_Isk	« Je ne suis pas sûr de comprendre. » 	« Je ne suis pas sûre de comprendre. » 
OP_Isk	Agreed. 	D'accord. 
OP_Isk	E-Je devrais y aller. 	Je devrais y aller. 
OP_Isk	\"<b>Oui</b>.\" 	« <b>Oui</b>. » 
OP_Isk	\"Looks clear. Je crois.\" 	\"Ça a l'air dégagé. Je crois.\" 
OP_Isk	ROLL15 int-Tenter de comprendre ce que cela fait. 	Tenter de comprendre ce que cela fait. 
OP_Isk	E-Bah. Pas maintenant. 	Nah. Pas maintenant. 
OP_Isk	\"C'est un... Snail.\" 	\"C'est... un Escargot.\" 
OP_Isk	(Vous racler la gorge, bruyamment.) 	(Te racler la gorge, bruyamment.) 
OP_Isk	(La fixer.) 	(Le fixer.) 
OP_Isk	Aucun doute. 	Il n'y a aucun doute. 
OP_Isk	\"Pardon ?\" 	« Pardon ? » 
OP_Isk	\"Voilà. That should be better.\" 	\"Et voilà. Cela devrait aller mieux.\" 
OP_Isk	\"Je suis le Clerc.\" 	« Je suis Le Clerc. » 
OP_Isk	What?! 	Quoi ?! 
OP_Isk	M-\"Je crois que vous avez été emprisonné ici très longtemps.\" 	\"Je crois que vous avez été emprisonné ici très longtemps.\" 
OP_Isk	\"Pour quoi ?\" 	« Pour quoi ? » 
OP_Isk	\"Qu'est-il arrivé ?\" 	\"Que s'est-il passé ?\" 
OP_Isk	\"Pardon.\" 	« Désolé. » 
OP_Isk	\"Tut?\" 	\"Tut ?\" 
OP_Isk	\"Hm.\" 	« Hm. » 
OP_Isk	Ce serait... 	Cela ferait... 
OP_Isk	\"Yes.\" 	« Oui. » 
OP_Isk	« Je suis désolée. » 	\"Je suis désolé.\" 
OP_Isk	« ...Oui. » 	« ... Oui. » 
OP_Isk	\"Oui ça l'est.\" 	« Si, c'est vrai. » 
OP_Isk	(Se taire.) 	(Être silencieux.) 
OP_Isk	\"Oh.\" 	« Oh. » 
OP_Isk	\"That bastard... he led them into pure <i>de-evolution</i>. C'est...\" 	\"Ce salaud... il les a menés à une pure <i>dé-évolution</i>. C'est...\" 
OP_Isk	« Raconte-moi. » 	« Dites-moi. » 
OP_Isk	\"I...\" 	« Je... » 
OP_Isk	\"<b>Oui</b>.\" 	« <b>Oui</b>. » 
OP_Isk	\"Oui, oui. Anything you need. I am in your debt as well of course.\" 	\"Oui, oui. Tout ce qu'il vous faut. Je vous suis redevable également, bien sûr.\" 
OP_Isk	« Moi aussi. » 	\"Moi aussi.\" 
OP_Isk	\"Pouvez-vous m'apprendre la magie ?\" 	« Pouvez-vous m'enseigner la magie ? » 
OP_Isk	\"Pour qui votes-tu aux élections ?\" 	« Pour qui votes-tu à l'élection ? » 
OP_Isk	E-À la prochaine, Isk. 	À la prochaine, Isk. 
OP_Isk	Ew. 	Beurk. 
OP_Isk	\"I see. Dommage.\" 	\"Je vois. Dommage.\" 
OP_Isk	\"Sure!\" 	« Bien sûr ! » 
OP_Isk	Ah! 	Ah ! 
OP_Isk	\"No.\" 	« Non. » 
OP_Isk	\"No, you seem to have thought of all I am able to hand you. Excepté...\" 	\"Non, vous semblez avoir pensé à tout ce que je puis vous remettre. Sauf...\" 
OP_Isk	\"Hm?\" 	« Hum ? » 
OP_Isk	« Qu'est-ce que tu fais ? » 	« Que faites-vous ? » 
OP_Isk	(Se contenter de regarder.) 	(Simplement regarder.) 
OP_Isk	A grin. 	Un sourire. 
OP_Isk	\"Oh!\" 	« Oh ! » 
OP_Isk	\"Pardon.\" 	« Désolé. » 
OP_Isk	(Se contenter de le fixer.) 	(Simplement le fixer.) 
OP_Isk	\"Ah oui. Tut was your dead wife.\" 	\"Ah oui. Tut était votre défunte épouse.\" 
OP_Isk	\"You've already taken it, of course.\" Il vous foudroie du regard. 	\"Vous l'avez déjà pris, bien entendu.\" Il vous fusille du regard. 
OP_Isk	\"Je le nomme Merevesh — Bâton des Fils. Vous pouvez l'appeler Bâton des Toulin'catl, en souvenir de mon peuple disparu. Il me sera rendu une fois que vous en aurez terminé avec tout cela.\" 	« Je l'appelle Merevesh. Tu peux l'appeler Bâton de Toulin'catl, en mémoire de mon peuple tombé. Il me sera rendu une fois que tu en auras fini avec tout ceci. » 
OP_Isk	\"Merci. And Tut.\" 	\"Merci. Et merci à Tut.\" 
OP_Isk	\"Pardon ?\" 	« Pardon ? » 
OP_Isk	\"Huh.\" 	« Tiens. » 
OP_Isk	\"Intéressant. I should go speak with him too at some point!\" 	\"Intéressant. Je devrais aller lui parler aussi à un moment donné !\" 
